Date,High,SPTAUUSDOZ.IDC,GC.CMX,AU.SHF,AU9999.SGE,USDCHF.FX,SPX.GI,IXIC.GI,000300.SH,N225.GI,FTSE.GI,GDAXI.GI,FCHI.GI,HSI.HI,USDX.FX,USDCNY.IB,EURUSD.FX,USDJPY.FX,GBPUSD.FX,USDCAD.FX,USDCNH.FX
2018/8/13,6537.05,1213.87,1221.4,270.7,268.3,0.9956,2843.4,7888.66,3396.1883,22124.6,7667.33,12396.86,5428.91,28085.17,96.5308,6.8945,1.1434,110.935,1.2827,1.3172,6.9094
2018/8/14,6287.94,1198.8,1205.8,269.15,267.72,0.9951,2843.11,7878.23,3391.729,22356.08,7665.24,12461.82,5447.93,27946.55,96.8006,6.8954,1.1429,111.31,1.2826,1.3136,6.9067
2018/8/15,6588.49,1194.7,1202,268.4,266.49,0.9984,2827.95,7832.66,3372.1369,22380.28,7632.07,12428.56,5417.19,27727.27,96.9937,6.9350,1.1355,111.44,1.2738,1.3176,6.958
2018/8/16,6473.5,1182,1189,267.45,265.69,0.9975,2850.49,7849.67,3315.2031,22240.42,7565.18,12251.4,5354.95,27405.25,96.7729,6.9220,1.1409,111.115,1.2755,1.3175,6.9481
2018/8/17,6582.5,1186.32,1192,264.65,262.8,0.9979,2855.63,7830.78,3311.5729,22340.95,7577.68,12244.67,5366.56,27450.84,96.6689,6.8947,1.1446,111.05,1.2755,1.3171,6.8827
2018/8/20,6536.92,1190.87,1197.7,265.15,263.18,0.9969,2859.76,7837.14,3267.2498,22288.31,7616.15,12373.36,5397.78,27609.8,96.4091,6.8683,1.1485,110.69,1.28,1.3092,6.8619
2018/8/21,6500.87,1197.1,1204.3,266.45,264.59,0.9918,2873.23,7897.68,3331.7077,22306.83,7601.65,12432.66,5427.26,27771.3,95.8063,6.8513,1.1601,110.55,1.2925,1.3058,6.8536
2018/8/22,6816.79,1201.597,1208.4,266.55,264.7,0.9858,2867.54,7897.63,3328.9693,22390.2,7607.23,12438.66,5431.52,27954.52,95.3826,6.8479,1.1623,110.62,1.2937,1.3046,6.8485
2018/8/23,6546.54,1196.62,1203.4,267.2,270,0.9867,2868.78,7926.32,3336.1123,22463.03,7602.1,12411.01,5436.72,28051.65,95.7149,6.8800,1.1601,111.32,1.2921,1.31,6.8938
2018/8/24,6719.96,1208.52,1215.4,266.8,265,0.9867,2876.16,7949.71,3353.0445,22602.24,7587.19,12444.35,5449.75,27830.91,95.6997,6.8916,1.164,111.5,1.2881,1.3106,6.8949
2018/8/27,6884.64,1212.5,1218.8,267.65,265.8,0.9845,2898.25,8024.94,3406.5735,22838.06,,12562.37,5487.45,28289.06,95.3069,6.8266,1.1693,111.35,1.2901,1.3067,6.8152
2018/8/28,7109.56,1214.3,1220.7,268.35,266.58,0.9809,2903.77,8046.32,3416.5929,23006.77,7636.72,12597.02,5506.76,28579.64,94.9176,6.8213,1.1733,111.35,1.2933,1.2982,6.8141
2018/8/29,7113.3,1207.4,1213.7,268.15,266.6,0.9777,2916.5,8113.56,3398.7139,22968.18,7635.74,12569.06,5504.32,28485.83,94.9388,6.8299,1.1709,111.83,1.3033,1.2962,6.8354
2018/8/30,7072.69,1207.9,1214,267.85,266,0.9715,2912.46,8133.3,3402.5626,23032.17,7563.21,12529.3,5498.77,28533.93,94.9071,6.8440,1.1717,111.75,1.3043,1.3001,6.875
2018/8/31,7057.17,1209,1214.9,268.1,266.5,0.9705,2906.32,8119.82,3356.5757,22890.61,7516.46,12426.86,5471.05,27962.03,95.2306,6.8480,1.169,111.14,1.303,1.309,6.8714
2018/9/3,7317.94,1204,,267.8,267,0.9709,,,3325.607,22820.48,7516.06,12358.17,5417.46,27822.19,95.2269,6.8462,1.1628,111.2,1.2936,1.3105,6.8581
2018/9/4,7388.26,1202.03,1209.7,266.9,265.49,0.9769,2900.18,8104.07,3370.963,22753.18,7535.12,12402.87,5428.22,27984.89,95.7474,6.8450,1.1622,111.55,1.2876,1.3209,6.8621
2018/9/5,7388.43,1198.41,1204.2,265.85,264.35,0.9753,2894.21,8077.84,3354.1991,22692.25,7457.86,12167.36,5324,27861.99,95.6762,6.8448,1.1637,111.75,1.2982,1.3207,6.8645
2018/9/6,6755.14,1207,1212.7,266.75,265.1,0.9723,2892.05,8001.97,3311.4973,22535.34,7397.74,12091.98,5292.43,27268.39,95.2177,6.8400,1.1659,111.54,1.2962,1.3227,6.859
2018/9/7,6555.29,1203.53,1209,267.6,265.83,0.9701,2883.81,7962.54,3316.6149,22372.89,7328.3,11990.81,5266.63,27196.57,95.4651,6.8492,1.165,111.25,1.3029,1.3192,6.8744
2018/9/10,6374.98,1198.7,1203.8,267,265.76,0.9755,2886.93,7945.03,3277.884,22396.88,7307.85,12039.22,5291.21,26926.63,95.573,6.8668,1.1616,111.25,1.3052,1.3197,6.8762
2018/9/11,6398.92,1199.43,1204.8,267.1,266,0.9761,2892.52,7986.33,3245.617,22667.85,7280.48,12017.73,5285.02,26690.65,95.3574,6.8797,1.1644,111.65,1.3087,1.3176,6.8874
2018/9/12,6363.87,1208.5,1213.9,267.55,266,0.9749,2894.65,7965.39,3225.6014,22709.37,7325.25,12046.66,5338.63,26468.91,95.2902,6.8800,1.1649,111.65,1.3071,1.3079,6.8887
2018/9/13,6535.41,1212.64,1218,268.2,266.42,0.9707,2906.76,8037.51,3249.593,22858.41,7319.57,12129.81,5366.34,27014.49,94.9718,6.8509,1.1701,111.995,1.3122,1.3026,6.8522
2018/9/14,6596.1,1208.7,1213.8,269.05,266.98,0.9678,2908.3,8040.83,3254.1043,23105.28,7323.83,12134.54,5362.2,27340.02,95.0028,6.8680,1.1722,112.18,1.3143,1.3057,6.8821
2018/9/17,6540.21,1204.9,1209.7,268.15,268,0.9677,2904.65,8002.78,3230.7878,,7318.77,12123.09,5358.18,27037.48,94.993,6.8756,1.1698,112.115,1.3166,1.305,6.881
2018/9/18,6384.18,1203.54,1208.2,268.5,267,0.9658,2911.17,7986.1,3270.107,23481.53,7320.07,12184.41,5389.76,27156.55,94.7359,6.8794,1.1724,112.4,1.3173,1.3067,6.8923
2018/9/19,6448.46,1206.2,1211,268.45,267.48,0.9702,2912.36,7976.13,3335.9913,23842.05,7346.11,12241.14,5406.06,27488.35,94.7329,6.8662,1.1715,112.445,1.3215,1.301,6.8692
2018/9/20,6529.26,1208.41,1213.2,268.65,266.92,0.9679,2934.8,8039.06,3332.3093,23781.75,7368.43,12354.38,5461.11,27628.19,94.579,6.8586,1.1786,112.6,1.3299,1.2934,6.8628
2018/9/21,6794.33,1211.05,1215.8,269.35,267.9,0.96,2940.91,8057.26,3410.4856,23971.41,7495.26,12458.3,5499.03,27965.96,94.3404,6.8636,1.1803,112.88,1.3278,1.2944,6.8516
2018/9/25,6603.64,1203.5,1207.9,268,267.8,0.9672,2923.95,8014.12,3394.3771,23950.98,7515.94,12416.87,5497.15,,94.3768,6.8821,1.1793,112.99,1.3194,1.2975,6.8723
2018/9/26,6585.91,1202.5,1206.9,268.7,267.15,0.9701,2931.15,8067.03,3448.2595,24033.79,7522.06,12395.92,5512.75,28031.81,94.4038,6.8793,1.1797,113.13,1.3218,1.3026,6.8866
2018/9/27,6712.1,1198.63,1202.6,268.5,267.8,0.9783,2927.22,8071.56,3423.71,24089.32,7552.02,12456.69,5546.8,27928.29,95.0064,6.8890,1.1758,113.48,1.3184,1.3083,6.8879
2018/9/28,6785.03,1193.9,1198,266.2,266,0.982,2920.53,8065.06,3444.9884,24286.1,7548.36,12394.16,5527.24,27927.95,95.3705,6.8910,1.1652,113.71,1.3092,1.305,6.8884
2018/10/8,6675.06,1204.08,1208,269.95,268.49,0.9945,2889.45,7797.32,3364.4641,,7319.84,12072.27,5349.31,26717.6,96.0414,6.9315,1.153,113.96,1.3134,1.3012,6.936
2018/10/9,6661.41,1191.89,1195.8,268.25,267.49,0.9923,2894.83,7799.75,3309.7978,23587.05,7247.64,11998.64,5328.37,26366.6,95.7095,6.9282,1.1493,112.975,1.3144,1.295,6.9338
2018/10/10,6640.29,1195,1198.6,268.2,267.3,0.9936,2874.02,7701.2,3315.731,23589.38,7242.31,11978.8,5319.88,26499.84,95.7959,6.9280,1.1545,113.29,1.3217,1.3071,6.9351
2018/10/11,6586.74,1226.4,1230,269.45,268.3,0.99,2795.14,7493.21,3209.5202,23051.19,7145.74,11700.5,5175.36,25437.85,95.5314,6.9336,1.1593,112.17,1.3236,1.3034,6.9425
2018/10/12,6328.5,1224.16,1228.1,273.8,272.35,0.9932,2775.77,7516.69,3184.122,22711.13,7073.99,11693.84,5164.03,25835.76,95.3788,6.9286,1.1611,112.51,1.3259,1.3053,6.9258
2018/10/15,6965.06,1233.3,1236.9,275.35,274.8,0.9879,2775.99,7500.93,3183.1297,22520.59,7038.23,11625.02,5105.93,25683.59,95.4114,6.9311,1.158,111.775,1.3154,1.2994,6.9303
2018/10/16,6673.59,1232.4,1235.9,276.15,275.4,0.991,2813.46,7658.14,3166.0918,22549.24,7062.08,11790.15,5176.8,25712.13,95.2064,6.9263,1.1621,112.35,1.3238,1.3001,6.9255
2018/10/17,6601.21,1229.6,1232.9,276,275.25,0.9955,2816.94,7670.5,3149.1344,22959.41,7089.03,11847.79,5205.38,,95.6642,6.9306,1.1581,112.67,1.3193,1.3026,6.9313
2018/10/18,6567.54,1230.14,1233.6,275.8,274.76,0.9975,2806.04,7616.86,3097.7903,22873.13,7078.76,11791.22,5175.59,25674.66,96.0026,6.9425,1.1527,112.73,1.3132,1.3087,6.9519
2018/10/19,6493.68,1230.8,1234.1,277.2,275.38,0.9979,2797.77,7582.89,3137.7475,22551.67,7070.38,11617.28,5133.59,25743.45,96.1005,6.9439,1.1535,112.65,1.3104,1.3134,6.9469
2018/10/22,6543.8,1229.57,1232.6,276.35,275.1,0.9982,2778.94,7520.54,3297.3803,22672.25,7114.12,11677.45,5135.69,26234.86,96.0963,6.9445,1.1551,112.89,1.3092,1.3128,6.9513
2018/10/23,6506.01,1239.9,1243,277,276.69,0.9972,2753.59,7472.58,3276.0205,22410.15,7042.8,11394.21,5009.43,26015.49,96.1678,6.9429,1.1493,112.85,1.3045,1.3123,6.949
2018/10/24,6521.99,1234.3,1238,279.3,277.96,0.9991,2742.59,7435.69,3245.3971,22207.09,7049.83,11391.94,5043.37,25653.36,96.5492,6.9433,1.1477,112.75,1.2992,1.3102,6.9544
2018/10/25,6504.65,1239.19,1242,279.3,278,1.0019,2722.7,7364.82,3197.3212,21703.21,7004.1,11324.92,5033.52,24994.46,96.742,6.9528,1.1433,112.67,1.2918,1.3099,6.9653
2018/10/26,6498.29,1243.427,1246,278.6,277.5,1.0027,2692.38,7283.32,3218.1021,21476.66,7004.16,11205.83,4978.39,25062.2,96.8662,6.9647,1.1421,112.45,1.2841,1.316,6.9761
2018/10/29,6503.6,1235.42,1237.6,280.45,278.6,1.0026,2706.85,7295.62,3158.8114,21465.99,7085.88,11444.86,5030.02,24955.79,96.7119,6.9620,1.1417,112.57,1.2854,1.3151,6.9755
2018/10/30,6364.99,1230.58,1232.5,278.2,277.39,1.0054,2685.43,7166.84,3146.6276,21568.4,7060.06,11394.37,5010.44,24939.18,97.0252,6.9724,1.1388,113.1,1.2814,1.3149,6.9769
2018/10/31,6349.16,1223.27,1225,277.1,276.94,1.0091,2736.69,7368.5,3168.9187,21920.46,7161.54,11499.38,5106.76,24979.69,97.1935,6.9780,1.1362,113.39,1.2831,1.3172,6.9788
2018/11/1,6547.14,1237.6,1239.3,275.4,275.02,1.0093,2741.67,7435.88,3217.8034,21906.41,7165.61,11575.43,5119.68,25535.12,97.1535,6.9701,1.1424,113.01,1.3034,1.3171,6.9803
2018/11/2,6396.86,1236.43,1238.4,276.3,275.9,1.0049,2756.55,7466.53,3290.2455,22308.42,7196.39,11689.96,5162.18,26486.35,96.6056,6.9321,1.1455,113.31,1.3041,1.312,6.9303
2018/11/5,6480.59,1235.12,1236.8,275.95,275.79,1.007,2744.27,7349.23,3279.8781,22051.65,7140.37,11555.97,5124.19,26146.81,96.6921,6.9306,1.1424,113.34,1.3056,1.3118,6.9279
2018/11/6,6463.55,1235.94,1237.8,276.45,276.32,1.0057,2756.82,7400.64,3254.9778,22160.83,7117.5,11528.52,5110.8,26159.83,96.4542,6.9288,1.1438,113.51,1.3108,1.3147,6.9253
2018/11/7,6552.16,1236.6,1238.4,276.7,276.52,1.0051,2815.15,7572.93,3270.5003,22444.65,7136.75,11634.81,5150.64,26530.87,96.474,6.9432,1.1499,113.81,1.3175,1.3159,6.9392
2018/11/8,6536.92,1227.17,1228.5,280.55,276.09,1.0072,2814.75,7566.93,3253.5735,22583.43,7171.69,11648.79,5168.11,26491.27,96.745,6.9374,1.1447,114.1,1.3152,1.3185,6.9408
2018/11/9,6456.46,1223.67,1224.6,279.75,274.55,1.0087,2794.1,7474.34,3193.3039,22494.58,7140.68,11549.06,5112.57,25925.09,97.0195,6.9560,1.1369,114.09,1.3072,1.3234,6.9535
2018/11/12,6434.21,1211.48,1212,278.8,275,1.0113,2775.99,7371.09,3206.5127,22324.01,7186.31,11598.51,5140.45,25765.96,97.7014,6.9701,1.1333,114.22,1.2947,1.3252,6.9675
2018/11/13,6395.27,1205.2,1205.5,276.6,272.02,1.0129,2754.6,7319.12,3254.7684,21892.29,7103.97,11495.69,5106.77,25792.87,97.6949,6.9703,1.1293,114.15,1.3047,1.3264,6.9693
2018/11/14,6371.55,1216.6,1217.2,275.85,270.8,1.0105,2746.8,7285.57,3239.2448,21990.41,7113.59,11566.79,5131.04,25874.36,97.051,6.9554,1.1347,114.01,1.3073,1.3263,6.953
2018/11/15,5774.82,1216.47,1217,277.1,272.1,1.0079,2735.38,7274.26,3242.3836,21818.73,7081.88,11500.66,5106.56,26127.14,97.3978,6.9473,1.1363,113.71,1.3031,1.3251,6.9452
2018/11/16,5657.02,1225.4,1226,277.55,272.73,1.0088,2746.75,7274.86,3282.39,21873.74,7092.44,11448.56,5081,26197.31,97.1198,6.9551,1.1421,113.66,1.2878,1.3187,6.9442
2018/11/19,5620.78,1225.4,1226.5,279,274.1,1.0009,2733.16,7224.12,3294.6031,21852.92,7070.46,11419.55,5062.75,26397.39,96.5781,6.9455,1.1465,112.89,1.2884,1.3203,6.9394
2018/11/20,4951.61,1228.74,1229.5,279.4,274.55,0.9959,2669.44,6994.75,3278.7845,21687.12,7010.1,11187.16,4967.98,26132.29,96.8986,6.9470,1.1473,112.84,1.2884,1.3321,6.9455
2018/11/21,4675.73,1230.3,1230.9,280.35,275.04,0.9959,2670.73,7029.93,3230.2578,21555.61,7058.56,11257.83,4978.92,25998.28,96.7508,6.9514,1.1425,113.15,1.282,1.3319,6.95
2018/11/22,4629.64,1229.09,,280.15,274.95,0.9958,,,3235.4524,21684.64,7050.43,11221.77,4961.35,26139.39,96.7508,6.9375,1.1435,113.165,1.2928,1.3247,6.9307
2018/11/23,4396.42,1228.575,1229.7,280.1,275.35,0.9981,2647.55,6987.89,3212.1952,,6987.53,11205.99,4968.5,25983.25,96.9894,6.9499,1.1421,113.02,1.2884,1.3259,6.9471
2018/11/26,4107.14,1228.036,1228.6,279.8,275.2,0.9995,2674.35,7083.93,3169.4418,21838.1,7050.96,11390.93,5023.78,26413.76,97.1087,6.9475,1.1384,113.66,1.2866,1.3264,6.9518
2018/11/27,3862.96,1225.26,1231.7,279.75,275.01,1.0003,2682.53,7105.14,3162.0121,22006.83,7043.7,11400.05,5013.69,26417.84,97.5071,6.9538,1.1343,113.845,1.282,1.3328,6.9577
2018/11/28,4385.9,1227.4,1233.8,279.65,275.2,1.0007,2744,7292.71,3179.4108,22216.98,7057.03,11358.8,5007.47,26705.3,97.5463,6.9575,1.1388,114.05,1.2849,1.3361,6.9585
2018/11/29,4413.02,1229,1234.9,279.7,275.05,0.9978,2753.75,7319.96,3204.8565,22437.95,7078.37,11403.72,5036.81,26923.33,97.0141,6.9482,1.1402,113.685,1.2851,1.3315,6.9449
2018/11/30,4322.98,1224.2,1231.1,280.2,275.88,1.0006,2760.88,7332.79,3175.154,22362.2,7042.07,11315.3,5016.86,26683.25,97.3185,6.9590,1.1401,113.715,1.2811,1.3334,6.9562
2018/12/3,4155.98,1234.9,1240.4,279.45,274.95,0.9997,2800.18,7486.51,3273.6397,22698.79,7145.49,11566.97,5115.13,27259.43,97.1733,6.9348,1.1379,113.825,1.2825,1.3269,6.9501
2018/12/4,4075.63,1242,1247.5,279.45,275.6,0.9991,2785.93,7421.11,3267.94,22576.62,7095.01,11442.19,5043.26,27260.44,97.1382,6.8850,1.1419,113.67,1.284,1.3266,6.8822
2018/12/5,3969.54,1239.3,1244.8,279.3,274.7,1.0008,,,3266.9039,21979.18,7028.65,11266.28,4976.63,26914.87,97.22,6.8696,1.1361,113.26,1.2799,1.34,6.8721
2018/12/6,3874.97,1244.4,1249.9,280.55,275.87,0.9992,2696.15,7189.52,3223.5219,21805.02,6921.84,11063.44,4898.35,26381.12,97.217,6.8985,1.1413,113.225,1.281,1.3445,6.9062
2018/12/7,3512.59,1250.06,1255.8,281.4,276.42,0.9943,2708.54,7205.37,3193.8191,21734.94,6868.27,10927.37,4877.13,26280.66,96.9296,6.8908,1.1423,112.93,1.2793,1.34,6.8911
2018/12/10,3647.33,1250.88,1256.6,283.15,279,0.9912,2647.51,7047.62,3170.1523,21365.78,6815.84,10757.73,4809.98,25845.34,97.2467,6.9146,1.1443,113.37,1.2759,1.3417,6.9202
2018/12/11,3513.18,1249.516,1255.1,283.1,278.83,0.9939,2674.35,7129.83,3161.9557,21279.02,6857.58,10884.62,4853.92,25861.73,97.5572,6.9161,1.1399,113.47,1.2634,1.3424,6.9219
2018/12/12,3534.23,1247.2,1252.6,282.45,278.69,0.9967,2685.44,7197.29,3182.2107,21631.47,6902.19,10971.12,4924.66,26238.73,97.5027,6.8942,1.1387,113.53,1.2673,1.34,6.907
2018/12/13,3489.74,1246.73,1251.7,281.85,278.5,0.9956,2670.19,7154.64,3234.0817,21871.34,6908.48,10988.77,4935.48,26581.93,97.3031,6.8888,1.1393,113.72,1.2687,1.3384,6.8874
2018/12/14,3329.56,1243.04,1247.3,281.05,277.5,0.9989,2635.07,7027.17,3210.7221,21751.31,6877.5,10903.39,4873.16,26219,97.7155,6.9100,1.1365,113.675,1.2665,1.3402,6.9116
2018/12/17,3597.92,1248.1,1252.2,280.85,277.5,0.9987,2601.13,6931.81,3167.5125,21563.27,6845.17,10886.8,4847.5,26186.3,97.486,6.9030,1.1359,113.54,1.2647,1.3423,6.9047
2018/12/18,3701.35,1250.35,1254.5,282.4,278.6,0.9937,2573.99,6847.27,3165.0018,21330.36,6773.24,10841.42,4804.98,26152.88,97.1754,6.9012,1.1402,112.85,1.2707,1.3497,6.9011
2018/12/19,3949.32,1258.1,1262.2,282.8,278.94,0.9958,2585.29,6868.86,3137.0099,21168.62,6785.16,10831.44,4794.01,25925.99,97.109,6.8989,1.144,112.67,1.268,1.3506,6.9072
2018/12/20,4191.23,1266.7,1270.3,284.35,279.8,0.9953,2509.63,6666.2,3097.7202,20841.34,6765.94,10686.37,4719.61,25859.82,97.057,6.9150,1.1485,112.61,1.2706,1.3531,6.9147
2018/12/21,4198.43,1262.73,1266.2,285.75,281.2,0.9958,2504.41,6586.68,3057.4007,20334.73,6733,10654.66,4696.18,25805.61,97.0532,6.9075,1.1474,111.47,1.2699,1.3605,6.924
2018/12/24,4271.79,1270.5,1273.9,286,282.4,0.9951,2410.34,6355.18,3040.3524,,6721.17,,4664.2,25651.38,96.9088,6.9122,1.1439,111.19,1.2738,1.362,6.9229
2018/12/25,4089.56,1269.8,,287.7,284,0.9903,,,3030.1418,19785.43,,,,,96.8116,6.8968,1.1419,110.46,1.2709,1.3661,6.9404
2018/12/26,3893.36,1279.1,1282.3,287.6,284.49,0.9963,2467.76,6555.53,3029.0608,19530.35,,,,,97.122,6.8916,1.142,111.41,1.2719,1.3618,6.9028
2018/12/27,3874.42,1278.96,1281.6,287.95,284.21,0.9958,2489.1,6583.01,3047.2348,20211.57,6728.49,10635.45,4692.43,25920.63,97.0709,6.8954,1.1454,111.365,1.2674,1.3661,6.8999
2018/12/28,3956.14,1282.12,1284.7,287.9,284.9,0.9881,2520.27,6684.18,3024.3525,20084.38,6742.48,10586.8,4700.49,25600.25,96.6106,6.8740,1.1474,111.03,1.2706,1.3661,6.8873
2019/1/2,3947.98,1288.723,1291,288.7,285.88,0.9922,2519.49,6693.71,3018.7759,,6753.29,10612.72,4699.98,25824.44,96.9669,6.8680,1.1497,109.74,1.2775,1.3663,6.8828
2019/1/3,3935.69,1294.9,1296.9,290.75,287.98,0.9909,2493.14,6600.21,3000.4413,,6753.14,10538.66,4671.28,25262.21,96.9037,6.8833,1.1411,108.9,1.2648,1.3654,6.894
2019/1/4,3865.93,1298.538,1300.4,291.6,289.3,0.9909,2538.07,6760.69,3036.8147,19692.58,6850.37,10786.34,4750.51,25626.03,96.6207,6.8718,1.1419,108.59,1.2746,1.3496,6.8835
2019/1/7,4092.61,1295.2,1297,290.15,288,0.988,2566.16,6855.6,3061.749,20266.22,6874.11,10814.47,4760.27,26043.64,96.2141,6.8539,1.1483,108.76,1.2788,1.3391,6.8674
2019/1/8,4109.02,1290.22,1291.4,289.7,287.37,0.9835,2579.82,6909.58,3055.51,20347.92,6901.48,10910.71,4810.27,25960.89,96.0334,6.8621,1.1485,109.09,1.2798,1.3323,6.8678
2019/1/9,4068.4,1293.91,1295,287.65,286,0.9822,2595.32,6985.22,3117.9614,20494.35,6938.31,10961.92,4843.48,26597.07,95.9551,6.8463,1.1556,109,1.2805,1.328,6.856
2019/1/10,4064.07,1297.068,1298,287.85,285.3,0.9852,2597.82,6991.37,3092.5411,20345.92,6948.18,10927.13,4805.66,26588.21,95.6247,6.8240,1.1571,108.53,1.2803,1.3261,6.8235
2019/1/11,3713.88,1295.15,1295.7,286.45,284.99,0.9856,2596.27,6975.65,3102.8333,20389.89,7001.94,10959,4821.28,26692.02,95.7683,6.7931,1.1541,108.59,1.2867,1.3279,6.7946
2019/1/14,3727.84,1295.87,1296.6,285.45,283.5,0.9852,2589.32,6936.22,3097.4064,,6918.21,10886.23,4773.15,26575.33,95.7252,6.7719,1.1482,108.575,1.2931,1.3299,6.7759
2019/1/15,3720.15,1294.69,1294.8,285.95,284.25,0.9896,2613.08,7025.85,3129.3708,20571.28,6910.45,10994.83,4816.73,26838.55,96.265,6.7624,1.149,108.765,1.2917,1.3297,6.7869
2019/1/16,3685.78,1295,1295.4,285.5,284,0.9912,2625.76,7079.63,3135.0117,20580.25,6912.44,10947.87,4816.49,26903.78,96.1823,6.7796,1.1425,109.2,1.2898,1.3287,6.7843
2019/1/17,3680.14,1295.36,1295,285.25,283.4,0.9956,2645.06,7113.95,3141.7099,20571.75,6862.68,10929.3,4801.67,27012.19,96.2699,6.7790,1.1407,109.41,1.3002,1.3321,6.7937
2019/1/18,3682.52,1292.506,1292.2,285.65,284,0.9959,2675.47,7185.38,3171.6864,20682.12,6984.36,11216.82,4881.57,27116.65,96.3993,6.7820,1.1409,109.89,1.2994,1.3284,6.8092
2019/1/21,3608.84,1283.57,,284.2,284,0.9989,,,3199.2134,20892.68,6987.93,11179.91,4872.62,27323.61,96.439,6.7974,1.1391,109.77,1.2911,1.332,6.8085
2019/1/22,3620.75,1285.52,1285,283.45,282.89,0.9987,2657.88,7110.16,3181.9494,20805.93,6970.59,11142.22,4863.3,27223.7,96.4911,6.8111,1.1374,109.7,1.2977,1.336,6.8186
2019/1/23,3623.07,1286.53,1286,284.65,284,0.9992,2653.19,7084.85,3157.6269,20686.29,6901.63,11135.75,4875.41,27131.22,96.3795,6.8060,1.1395,110,1.3082,1.3372,6.8163
2019/1/24,3616.09,1284.82,1290,284.1,283.49,0.9977,2647.2,7078.96,3165.6296,20620.72,6854.59,11149.32,4883.9,27120.98,96.6843,6.7971,1.1392,109.81,1.3096,1.3376,6.8084
2019/1/25,3612.93,1304,1309.3,283.85,282.6,0.9975,2672.38,7174.56,3203.1747,20844.31,6858.19,11321.62,4931.8,27569.19,96.5753,6.7920,1.1417,109.95,1.3218,1.336,6.7993
2019/1/28,3586.75,1304.41,1309.8,285.95,284.8,0.9935,2644.97,7086.3,3228.8678,20759.48,6812.53,11275.21,4912.1,27790.22,95.9294,6.7460,1.1445,109.585,1.3213,1.3287,6.7612
2019/1/29,3476.07,1311.99,1317.1,286.75,286.1,0.9959,2650.93,7092.29,3200.9898,20673.66,6860.34,11276.28,4949.45,27575.37,95.8756,6.7545,1.1451,109.55,1.32,1.3288,6.7639
2019/1/30,3495.17,1323.38,1328.6,287.95,293.49,0.9995,2690.44,7201.31,3202.896,20706.27,6967.7,11215.21,4974.76,27642.85,95.9919,6.7290,1.1501,109.75,1.3146,1.3282,6.7498
2019/1/31,3504.8,1326.3,1331.1,288,286.8,0.9953,2708.95,7303.12,3216.0673,20869.42,6994.88,11311.37,5016.28,28010.9,95.6241,6.7126,1.1514,109.065,1.3161,1.3166,6.7237
2019/2/1,3501.95,1323.57,1328.2,289.3,287.85,0.9964,2716.66,7299.94,3247.4956,20929.63,7024.45,11218.51,5023.37,28193.28,95.6649,6.7430,1.1489,109.59,1.3116,1.316,6.7572
2019/2/11,3695.61,1314.89,1318.7,289.2,287.8,1.0055,2718.05,7343.56,3307.0638,,7149.23,11041.95,5023.29,28143.84,97.1224,6.7963,1.133,110.48,1.2941,1.3321,6.8028
2019/2/12,3668.59,1314.76,1318.3,289.15,291.8,1.0094,2748.19,7419.43,3335.3606,20885.88,7168.61,11164.38,5073.79,28219.59,97.2065,6.7965,1.134,110.66,1.2911,1.3318,6.8078
2019/2/13,3669.75,1318.17,1321.7,289.3,288.49,1.0093,2761.85,7461.67,3405.5773,21213.74,7205.07,11217.3,5092.19,28533.36,97.1993,6.7677,1.1341,111.05,1.2958,1.326,6.7851
2019/2/14,3646.26,1314.4,1317.4,289.75,288.16,1.0099,2757.9,7454.42,3415.3994,21235.62,7232.83,11260.55,5117.79,28476.65,97.291,6.7784,1.1309,111.14,1.288,1.3342,6.7888
2019/2/15,3647.8,1322.62,1325.8,289.7,288.57,1.0089,2775.66,7477.28,3395.0294,21051.51,7261.63,11323.05,5164.58,28256.69,97.3755,6.7819,1.1307,110.65,1.2897,1.3313,6.7934
2019/2/18,3936.67,1327.63,,291.2,290.08,1.0051,,,3445.7448,21306.36,7242.09,11318.19,5170.96,28412.08,96.9297,6.7696,1.1333,110.63,1.294,1.3255,6.7756
2019/2/19,4010.88,1341.86,1345,292.1,291,1.0062,2787.33,7507.79,3480.7938,21344.17,7219.53,11371.44,5176.41,28488.97,97.0906,6.7807,1.1358,110.83,1.3075,1.3282,6.7849
2019/2/20,4000.49,1346.75,1349.8,294.25,293.18,1.001,2789.88,7513.7,3463.7735,21494.85,7234.16,11437.47,5202.9,28599.77,96.654,6.7398,1.1338,110.95,1.3051,1.3177,6.7463
2019/2/21,4010.01,1341.52,1344.3,293.95,293.8,1.0023,2781.58,7485.75,3500.2519,21553.35,7228.78,11454.44,5206.38,28759.35,96.6706,6.7282,1.1367,110.865,1.3094,1.3234,6.7292
2019/2/22,4006.54,1333.13,1335.6,291.9,291.49,1.0026,2794.2,7527.55,3520.1182,21451.23,7220.52,11504.71,5226.8,28816.3,96.7902,6.7399,1.1357,110.92,1.308,1.3244,6.7332
2019/2/25,3913.71,1332.6,1334.9,290.75,289.8,1.0013,2813.49,7602.69,3729.4831,21590.03,7210.7,11544.31,5242.22,29009.98,96.6086,6.7010,1.1368,111.25,1.3115,1.3199,6.6975
2019/2/26,3891.58,1330.16,1332.4,289.55,289.2,1.0021,2803.12,7573.22,3762.1128,21610.88,7183.79,11556.87,5248.5,28971.23,96.4685,6.7057,1.1403,111.09,1.3289,1.3238,6.7042
