Date,Bitcoin,ISG,IFG,DFG,DSG,UFE,SP500,NASDAQ,SH300,N225,FTSE,GDAXI,FCHI,HSI,USDX,UYE,EUE,UJE,GUE,UDE,CNH
2017/5/18,4.098253931,2.901988618,2.870635299,2.273766435,2.590897036,2.061004657,2.41384384,2.67932878,2.173034006,2.188765864,2.870080394,2.579214942,2.906981581,2.3887549,2.172695507,0.675982642,2.313704041,2.741810529,2.618607296,2.03684511,1.105255124
2017/5/19,4.210288585,2.32097333,2.245931414,2.356105208,4.367925362,2.253524045,2.195709876,1.923912764,1.522052671,2.042155958,1.909596338,1.726427939,2.213215979,1.868229642,2.313557642,0.382402523,2.479636298,1.902042134,2.310411966,2.165497564,1.099504196
2017/5/22,5.024966629,2.348201885,2.307019096,1.772240845,1.912186775,2.180358268,1.410895844,1.98224781,2.408494554,1.805102563,1.982603359,2.199732933,1.650604188,2.422361015,2.044462499,0.371416503,2.355631717,1.940658533,1.929379746,1.577288488,0.735391359
2017/5/23,4.285557534,2.538349374,2.496851032,1.955181197,1.878043865,2.005592341,1.205170635,1.695121921,2.412358635,1.837700561,1.723955435,2.304590585,2.45875751,2.094637558,1.990010669,-0.000270512,2.252698559,2.317782438,1.955543966,1.770047874,0.111551968
2017/5/24,4.563687003,2.383018382,2.328145078,2.680121098,2.570583097,1.75212113,1.288545136,1.6079421,2.608700178,1.684935671,1.918193702,1.391825992,1.736860064,1.786241382,1.628550633,0.139164906,1.711443659,1.913456102,1.852494468,2.449900618,1.012398272
2017/5/25,5.385352458,1.805851977,1.681886436,2.118872847,2.000110311,1.601307604,1.627150336,2.071041562,3.245373433,2.026723845,1.607694966,2.638835864,2.236614462,2.13704018,1.566246128,1.340887518,1.763057649,1.574663352,1.993860127,2.212486503,1.764349387
2017/5/26,5.517223124,2.745153308,2.70666225,1.806584541,2.099047305,2.052472385,0.756080881,1.011389689,2.119074756,1.900877398,1.802830622,2.013050984,2.463679637,1.803574922,1.806098267,0.985200321,2.026258465,2.342734501,2.736993243,1.696716163,1.899752822
2017/5/31,4.44616637,2.595476415,2.594019084,1.902868283,1.84417667,2.396809504,1.776083996,2.373570495,2.57946617,1.594704409,2.317231873,2.439492579,2.399158735,2.013424204,2.016612551,1.968194235,2.198639066,2.036310679,2.608784633,2.002592316,2.772132906
2017/6/1,4.351656742,2.1652627,2.10856563,1.96241742,1.76408856,1.778339857,2.057989504,2.151585007,2.040698678,2.457903922,1.814506976,1.626904644,2.147834681,2.284743891,1.595177593,1.270518831,1.726715864,2.112200289,2.037143844,1.560514291,2.140587792
2017/6/2,3.996766385,2.934592308,2.937302685,1.875909381,1.986509235,2.463973493,1.775730825,2.307511268,2.218946192,2.745826648,2.191852068,2.556461115,2.262487405,1.680233609,2.052446513,1.152964554,2.112410353,2.661660428,1.660137836,1.738856408,2.011554859
2017/6/5,4.357200508,1.765816391,1.646505519,2.292888224,3.617171512,1.534892776,0.901595483,1.213303983,1.975214845,1.924915031,1.877438947,2.429350406,2.250994953,2.16596672,1.200030242,0.68015767,1.608534583,1.484796204,1.975033779,1.320834158,0.804017485
2017/6/6,4.826782328,2.733683604,2.698356605,2.288320746,3.109388083,1.633776293,1.339772769,1.835747893,2.370886368,2.462348743,1.332240336,2.282802182,2.042938941,2.249153131,1.336740417,0.42953426,1.500681603,2.608712777,1.93655713,1.450078177,1.623291328
2017/6/7,4.242827217,2.457942639,2.415980209,1.335864255,1.984143924,1.982103305,1.604257384,1.872110575,2.708964612,1.890323447,2.49401546,2.259338288,2.662486562,2.042977937,1.74629657,0.956576859,2.112677164,2.120415378,1.960636602,2.152102693,1.483757969
2017/6/8,4.101298878,2.798720688,2.779501799,2.004964935,1.677266326,1.963658123,1.676007108,2.013562012,2.401434622,2.248416923,1.807903655,1.614420084,2.160156668,1.868828747,1.910474919,0.249665501,2.023226787,2.346343749,1.840013576,1.172525805,1.225265893
2017/6/9,3.755477848,2.775841915,2.779286192,2.576164459,2.711739321,2.055973239,2.667382598,3.625301552,2.273368222,2.271165378,2.681352536,2.287048284,2.448140251,2.00146016,1.831383294,0.181133952,1.98447118,2.391364659,2.940308447,2.307334646,0.840201579
2017/6/12,5.297044751,1.898942199,1.81662074,1.300365727,2.227654685,1.125650292,1.594789655,2.614308933,2.493248121,1.860938373,2.163065421,2.350914844,2.436919545,2.479685929,1.223222915,-0.343633681,1.409820805,2.146389955,2.463551196,2.56029652,0.810098435
2017/6/13,4.06964123,2.245613318,2.253641083,1.630559706,1.974535619,1.556537308,1.570778636,2.14951296,2.09154146,1.506597825,1.996051786,1.726371363,1.719401361,1.966294827,1.392387053,-0.443658303,1.435093377,1.546239092,2.341301263,2.288699035,0.723659866
2017/6/14,5.108146668,3.122635589,3.124525697,2.260946289,2.067658145,2.420870212,1.982569085,2.744689232,2.583719072,2.015031475,2.379753279,2.470562193,2.746252169,2.197447317,2.262209407,0.514574548,2.352781784,2.757674251,2.155179154,2.22921751,1.224203874
2017/6/15,5.048726963,2.681688977,2.666360157,3.002565978,2.807123749,2.081503631,1.987250924,2.455233069,2.384440991,2.486893367,2.704022977,2.807938052,2.56916152,2.2250826,2.138436893,1.435790353,2.308682895,2.877671908,2.246869593,1.983465314,1.717997249
2017/6/16,4.279003077,1.709896737,1.596472971,1.819756741,1.729907818,1.295415213,1.580079387,1.907712517,1.95762772,2.015000195,2.217985779,1.596534712,2.107909101,1.982463281,1.710621688,0.78437968,1.89903864,2.067981762,1.633370304,1.728882847,1.69974008
2017/6/19,3.914908729,2.515369742,2.479099936,1.676297002,2.109783585,2.037358988,1.730138762,2.208503418,2.425564359,2.067278333,2.431049036,1.962826104,1.843640561,2.207408493,1.842627144,0.814083235,1.986615872,2.177903298,2.112697468,1.775401472,1.400446969
2017/6/20,4.310641936,1.934217666,1.863979543,1.679526296,2.121626591,1.622218415,1.88777693,2.163328183,2.056116868,1.637530968,2.602203328,2.500387857,2.29356225,2.225348731,1.637323604,1.01407242,1.577307382,1.607580058,2.647688732,1.985124951,0.944504742
2017/6/21,3.853840617,1.937113882,1.878686104,1.600741976,1.831653118,1.388148021,1.688847442,1.888305049,2.613887355,1.71191105,2.219744362,2.150265566,2.606041719,2.491425472,1.227660118,0.917661758,1.487821319,1.924565165,2.404296504,1.992402097,0.898134736
2017/6/22,3.550176931,2.209451549,2.175589837,2.513807461,2.278342916,1.328653403,1.369237081,1.882687075,2.847162977,1.559945038,2.038255518,2.077082031,2.460166066,2.490369732,0.938940136,0.295602764,1.414559101,1.670785712,1.262053068,2.427360797,0.632221469
2017/6/23,3.205692344,2.193973956,2.151264698,1.783081589,1.233656571,1.872877202,1.578636936,2.230051308,2.845410066,1.279928159,1.941398309,2.292630928,2.070184076,1.691800461,1.585632964,0.343471368,1.882952644,1.07825278,1.84411229,2.148335143,0.507664814
2017/6/26,4.7003885,3.01182647,3.030125402,1.589826562,1.311441243,1.796339138,1.838912071,2.551188717,2.648295504,1.482550591,2.16926323,2.07239609,2.000316636,1.93170375,1.438204064,0.61317889,1.614145588,2.050106337,1.601023348,1.665369201,1.41678882
2017/6/27,4.636655963,2.402018433,2.40145728,1.853891483,2.21410438,2.825465818,2.283646106,2.788852536,2.163674384,1.30437174,1.829044586,2.262275159,2.333849517,1.88882713,2.586105119,1.757964418,2.863827032,2.327455871,2.559241559,2.302229962,2.140014814
2017/6/28,3.988111076,2.086869965,2.111050722,1.638779202,1.788946932,2.094320449,1.952489342,2.852613751,2.178953857,1.868390777,2.292752247,2.504883851,2.731032771,2.166850761,2.06459063,0.6098462,2.324583484,1.789947016,2.76381577,2.790618241,1.240435799
2017/6/29,3.563231537,2.598418567,2.520324874,1.788097296,2.245264103,1.685172655,2.864165002,3.179334061,2.035944105,1.367806492,2.839186083,3.415547603,3.34844948,1.89882681,1.869234033,1.417883275,1.980104197,2.437220168,2.108005362,1.649323125,1.52519168
2017/6/30,3.606436708,2.135812116,2.139122569,2.091755084,2.198298832,1.749972494,1.65453156,2.049363236,1.99934099,1.722284037,2.457666979,2.567657729,2.817631555,1.932189955,1.465817212,1.436061834,1.691632199,2.180710674,2.004642362,1.764172109,1.845960354
2017/7/3,3.94765954,3.158101136,3.133446643,2.095561537,2.735263919,1.985633782,1.597887912,2.588882504,2.363867387,1.321537852,2.445379925,2.176886859,2.396688152,2.005672579,2.028420178,1.400823448,2.009169964,2.627560677,2.107234553,1.445024227,1.469503869
2017/7/4,3.464215777,1.868101248,1.728379542,1.997752561,2.560098279,1.50948754,1.706133756,2.531589274,2.408651473,2.556891274,1.985598923,1.868533564,1.956941032,3.271785371,1.272397526,0.167103743,1.421619758,1.995761308,1.428020852,2.2201449,0.85983943
2017/7/5,3.621998076,2.431679493,2.413614179,1.660544895,2.13855984,1.877111894,1.80400758,2.470713854,2.764586813,2.4316257,1.814652693,2.117320785,1.948501297,2.788212434,1.674227885,0.610096252,1.752509732,2.165176057,1.586444421,2.029482694,1.094692523
2017/7/6,2.738939268,1.945363941,1.975677226,2.204891727,2.189015459,1.983866985,2.064016857,2.15790255,2.460407147,2.018637605,2.398828215,2.780677219,2.696632294,1.991486184,1.902777401,0.274934996,2.281004238,1.780537437,1.735637037,1.703656597,0.705879809
2017/7/7,5.177615296,3.01834088,3.009327488,1.9390952,1.845870248,1.862339941,1.84932374,2.307391639,2.073256959,1.960747902,1.946971304,1.510228706,1.882751987,1.447826788,1.578937988,0.74625341,1.797781626,2.407962633,2.279480043,2.491270886,0.513456366
2017/7/10,4.626462515,2.379260278,2.345620038,2.916807754,3.140007157,1.699299464,1.526428609,2.219550569,2.112164417,1.789817865,1.918607549,1.957196695,1.951682306,2.572781704,1.107313158,-0.344310112,1.315274219,1.44123698,1.533261387,1.707678895,0.754184838
2017/7/11,4.040792995,2.267634197,2.217578008,2.007525895,2.1001024,2.160343716,2.057695792,2.243508354,2.847989548,2.004578856,2.551863023,2.412438542,2.418540054,2.73307163,1.901004902,0.395342492,2.296678321,2.066515418,2.146679667,1.673881858,0.85932497
2017/7/12,4.285143919,2.470818162,2.481628173,2.321068264,2.346064033,1.983659332,1.549203501,1.666218041,2.770487334,1.657337055,2.832850173,2.800693706,2.886257501,1.926704013,1.740593442,0.314301344,2.295891323,2.353545707,2.158557806,3.152214777,1.066942171
2017/7/13,3.705107666,2.10464838,2.018847115,1.777272125,1.927224575,2.174829767,1.275761934,1.710242756,2.47273695,1.93622393,1.332551549,1.743798257,2.116194821,1.723155193,1.71385069,0.639670105,2.169041019,1.908580759,1.896832865,1.504731714,0.951601979
2017/7/14,4.510367516,2.875431996,2.864874922,1.945539748,2.263113792,2.146084555,2.064105902,2.059937167,2.245714369,1.262069866,2.16362551,2.041551414,1.910767396,1.659443282,2.198339661,0.958728826,2.096005559,2.58519263,2.76960585,2.250564608,1.364423206
2017/7/17,5.103177122,2.023587365,1.996598776,1.57642981,2.185372203,2.032240039,0.971191972,1.456857683,3.393063677,1.744298676,2.008791229,2.333162057,1.946697898,2.440395824,1.382727556,0.68496123,1.669225026,1.705654264,1.786274085,1.889663294,0.798605226
2017/7/18,4.722675495,2.42056197,2.400852691,1.327374978,1.491891647,2.605698939,1.598508549,2.273866018,2.662337997,2.069926109,2.244984872,2.85168876,2.716619931,1.931361884,2.161276352,1.257310222,2.420585265,2.325492961,2.363747448,2.413132116,1.470087473
2017/7/19,4.212445906,2.077136556,2.051613754,1.326098186,1.582126278,1.378363642,1.534760971,1.525794295,3.119388776,1.587702726,2.286151565,1.650694076,2.289892328,1.805888371,1.135588816,0.737604251,1.584404181,1.949808296,1.308187536,1.907027034,1.061433341
2017/7/20,5.640083606,2.479122868,2.455793407,1.268848538,1.153576327,2.716842812,1.450599913,1.768148871,2.120196943,1.964826812,2.401626416,2.824794494,2.784057679,1.935401738,2.585652608,0.940865212,2.87148554,2.255018255,2.189371163,2.199948526,1.155034259
2017/7/21,4.511968034,2.480219867,2.451802437,2.28451305,2.147238649,2.34298928,1.246426278,1.449022003,2.20843607,1.11496214,2.523721506,3.23644685,3.232410675,1.598892171,1.818647737,0.814097026,1.85687986,2.403558095,1.808123424,2.09553093,0.624901083
2017/7/24,3.48828863,1.910844281,1.851456881,1.75904,1.509806446,1.291945057,1.147801919,1.895109164,2.3845653,1.756335632,2.697162047,2.178992904,2.399255401,2.185471276,1.330199463,1.03670472,1.759686331,1.958109572,1.790717876,1.830267479,1.140407829
2017/7/25,4.83392579,2.193754782,2.115369782,1.645620552,1.315927922,2.164251857,1.075743654,1.63259353,2.481259754,1.693460673,2.465194495,2.1375621,2.634363509,1.346887736,1.794163448,0.56040059,2.099619773,2.450411738,1.886895892,1.581889869,0.949470883
2017/7/26,4.284654211,2.933115648,2.922687473,2.282149384,2.188509038,2.456365164,1.139889153,1.055407808,2.821984378,1.738238977,2.086591578,2.074518193,2.39522088,2.242450048,2.393708078,0.035716158,2.524543593,2.452671753,2.36397709,2.465996863,1.188406718
2017/7/27,4.27813847,2.364290317,2.300122156,2.662489715,2.753735757,3.031931534,2.415538071,3.24064935,2.619603449,2.280443275,2.063374339,2.403302389,2.313953121,2.17296496,2.462396857,1.344160473,2.521379783,2.272075773,2.218782332,2.687783839,1.604124297
2017/7/28,4.49610698,2.573268503,2.523507716,1.720776977,1.794536808,2.389555825,1.416749109,2.03693959,2.185578539,2.006771337,2.777895513,2.086328304,2.149534404,1.625342458,2.153632489,0.794443815,2.209446215,2.125838899,2.086647466,2.6233237,0.93105601
2017/7/31,4.236740903,1.687086953,1.618139185,1.679346617,2.203586917,2.212138706,1.476291178,2.343683799,2.313929168,1.667092832,2.191461077,2.367144477,2.530282383,2.46637646,2.23367578,0.912683785,2.491473037,1.769805188,2.412705159,2.198770178,1.180362936
2017/8/1,4.570382613,2.386148374,2.372034346,1.129928083,2.676900671,1.840484531,1.229173682,1.688977864,2.321000813,1.706204067,2.357196456,2.985371825,2.617861286,2.272420405,1.450846783,0.234450808,1.77938878,1.927326531,1.526676468,2.246810931,0.973074739
2017/8/2,3.681682748,2.261738296,2.208343275,1.822448063,1.7571065,2.042099102,1.864210544,2.680611597,2.032231989,1.65710989,1.959137523,2.434913214,2.207076228,1.993281785,2.052182137,0.406993572,2.436121179,1.982726907,1.650464727,1.718084567,0.682563171
2017/8/3,3.980144542,2.566274653,2.545132464,2.207601399,2.237137499,1.673030494,1.204019492,1.910902274,2.687540435,1.58062984,2.740090971,2.089435092,2.578651122,2.129372424,1.500680624,0.899366197,1.791721572,2.316779736,2.608333621,1.810074547,0.647026076
2017/8/4,4.148253835,2.706230002,2.715788949,1.55791239,2.081092908,2.407247667,1.300656472,1.748371412,2.280642754,1.074498565,2.111953763,2.924524054,3.07838711,1.493584658,2.578364608,0.835043276,2.744167404,2.531792905,2.521607672,2.339481439,1.058894266
2017/8/7,4.326546009,1.498075533,1.362694837,1.89365665,2.424899953,1.473681534,0.853646847,1.680658292,2.536030457,1.020679176,1.21240236,2.332456741,1.719734855,1.449202549,1.095933231,0.725648224,1.408174263,1.1003053,1.420243788,2.052881223,0.655863035
2017/8/8,3.844403779,2.582601233,2.535502989,1.565314503,1.522405747,1.887346309,2.252293133,2.494943254,1.741037908,1.806618001,1.626903722,2.611167605,2.182666074,2.301139034,2.001804089,1.18984815,2.126213102,1.795577875,2.039233633,1.468943463,1.487281889
2017/8/9,4.098917639,2.82472411,2.828618458,2.664119602,3.018877134,2.830364321,1.746454948,2.112182917,2.058533698,2.804821059,2.324990916,2.486799836,2.607110539,2.426234956,1.613863763,1.760571264,1.952870871,2.165131118,1.633497162,1.740129225,1.462020984
2017/8/10,3.815960791,2.515040233,2.488271,1.75417379,1.910720152,1.896632436,2.560111051,2.945894688,2.89706993,2.124538681,2.930522059,2.753789919,2.460938079,3.084829334,1.803430925,1.407228991,2.068992996,2.36810537,1.733092201,1.872204631,1.549321412
2017/8/11,4.607218519,2.31532097,2.315043808,1.783975408,1.677625285,1.882300539,1.571013495,2.232629386,2.85156887,2.011795623,2.681800835,2.372014722,2.186777387,2.611095041,1.952246855,1.037766829,2.254968126,1.922956211,2.085032185,2.211251884,1.825633816
2017/8/14,4.530662927,2.423149958,2.384493576,1.972565339,2.079096495,2.595623841,1.821871844,2.013608434,2.686374526,1.883212566,2.359160404,2.230258433,2.53566831,2.299653769,1.714983902,1.056561742,1.903553461,2.049385232,1.748172941,1.690590615,1.259195182
2017/8/15,5.018336535,2.593945503,2.59897025,2.428320121,2.309814453,1.905713769,1.222133948,1.549115147,2.124348324,2.274508287,1.956445368,1.990596124,2.042463871,2.404702508,2.168744525,1.042504709,2.338368997,2.558233036,2.400289436,1.652916822,1.127205198
2017/8/16,4.664388639,2.700327487,2.681189307,1.859469072,1.842968627,2.635774588,1.638192164,2.079852837,2.142286745,1.211517631,2.247507254,1.734478548,2.208230947,2.042083543,2.108467984,0.945286934,2.260748556,2.257379352,1.677216887,2.646821647,1.143084818
2017/8/17,4.149498505,2.0972045,2.14412061,2.751099202,2.601299038,2.40341881,2.798502486,3.022151093,1.727989466,1.245669283,2.078509216,2.294815392,2.254691168,2.599754293,2.243986579,0.948175792,2.52807124,2.262688077,1.607524832,2.144595298,0.780027567
2017/8/18,4.576518407,2.744462921,2.756314434,1.971849835,2.207961568,2.292148138,2.2243502,2.417799701,2.323962651,1.86896698,2.591239335,2.220609529,2.261144351,2.488999073,1.697905207,0.885753361,1.864410141,2.333219326,2.013535496,2.500095136,0.560730886
2017/8/21,3.531542609,2.488976516,2.483697265,2.756571614,2.549291719,2.302515782,1.835009755,2.219858227,1.570098028,2.139700288,1.707709876,2.497008607,2.194035408,1.740792896,1.975874177,0.656428994,2.235960365,2.124671325,1.786672374,1.57607032,0.920472783
2017/8/22,4.896144721,2.305158358,2.288259166,2.078813304,2.128674604,2.147326931,2.293478121,2.422982466,1.98415307,1.494153866,2.372106981,2.34446174,2.084473216,2.089513943,1.863924463,0.701687374,2.053127862,2.077425504,2.168775523,1.841476974,0.901127361
2017/8/23,3.889094726,2.137101605,2.089663826,2.130969517,1.743784366,1.929342622,1.257381898,1.633549017,2.239733772,2.19774755,1.671435255,2.37322132,2.276799155,1.987065944,1.828792179,0.592768075,2.078075264,2.251060371,1.576996641,1.667056686,0.573011535
2017/8/24,4.196362902,1.913451394,1.895826979,1.250249201,1.689654056,1.763359568,1.897824211,2.36682321,2.417482099,1.512145281,2.155256834,2.08061683,1.700196957,1.873576258,1.085641039,0.630711104,1.135477165,2.07779164,1.731186901,1.459349543,0.48247025
2017/8/25,3.660197976,2.889282392,3.01448464,1.553604734,1.651477342,2.593943122,1.705620526,2.244006494,2.900856196,1.791886425,1.773107921,2.39889806,2.255264017,2.804364561,2.536754005,1.217606034,2.788987222,2.021529201,2.149556722,1.92940743,1.329307006
2017/8/28,3.865141865,2.9077962,2.904858571,2.89716958,2.507078115,1.83231587,1.55580445,1.495540328,2.908981248,1.913574333,2.459509409,2.336068055,2.206274439,2.38968082,1.52481858,1.958139868,1.846850929,1.384732988,1.8141478,1.78846758,1.500466325
2017/8/29,4.248110137,2.941309145,2.918075396,2.803305419,2.798989339,2.769977608,2.290514171,2.715325668,1.892044378,1.696960915,2.866110673,2.753851364,2.37111554,2.118882141,2.369518923,1.696408263,2.464503289,2.836043175,1.704197118,2.294573759,1.643473212
2017/8/30,3.667256632,2.087792645,2.083523986,2.801532466,2.764464653,2.540444777,2.046790074,2.552621848,2.08222066,1.8041872,1.923866519,1.587687499,1.65470135,2.176008497,2.159856881,1.243084479,2.303014481,2.234387437,1.690914639,2.526722067,1.618349703
2017/8/31,3.831993362,3.098384425,3.148291971,2.151940164,2.158383777,2.447709211,1.74864811,2.225425119,2.469094015,1.813402442,2.501129229,2.045809343,2.104236643,1.695491504,2.215994166,0.93948379,2.163893684,2.094200426,1.987885454,2.837778741,0.978594921
2017/9/1,3.936091513,2.425039433,2.426908864,2.072759645,2.280536073,2.549053098,1.107237869,1.735204992,2.031901263,1.911067256,1.546759048,2.30425209,1.615550835,2.109748554,2.343348552,1.866636109,2.512166694,2.182731339,2.087654147,2.636190852,2.14694687
2017/9/4,4.849268098,1.990993976,2.01919006,2.734896092,2.634174663,2.319392703,2.005469339,2.405229453,2.307628725,2.168701313,1.673084841,2.121153247,1.782515804,2.217295283,1.20676379,1.908461022,1.739556469,1.732111414,1.528846699,1.552015171,1.940509025
2017/9/5,4.763780984,2.757973979,2.768134474,1.661186893,1.698681177,2.26080184,2.473609601,2.805606552,1.939185789,2.407605358,2.354450763,2.340559613,2.308437329,2.041881997,1.928343523,1.947139658,1.923691285,2.534556066,2.472672113,2.016578134,1.670518183
2017/9/6,4.118156098,2.319345872,2.268535262,1.867945399,2.036645643,1.888143965,1.581614516,2.22021963,2.082012731,1.936840453,2.06551894,2.906927479,2.674199161,2.391956945,1.578516662,1.763626003,1.487846669,2.293197338,1.727945252,3.113601871,1.166698357
2017/9/7,3.7159184,2.766916849,2.747444152,1.929981555,2.096995429,2.4970897,1.355818644,1.786541065,2.170045159,1.933323924,2.302645428,2.213033739,2.308343241,2.602096434,2.369768869,2.082647549,2.630889844,2.560430905,2.009915934,2.513706158,2.305326649
2017/9/8,5.038113455,2.578856547,2.562171445,1.581320371,1.627893976,2.356292127,1.278960281,1.881769763,2.163968718,1.948330761,1.791680733,1.964084462,1.954427004,1.752899444,1.918345243,2.262818345,2.005240684,2.517136624,2.428361572,2.278339404,2.556869159
2017/9/11,3.796872884,2.512959037,2.486114419,2.142882208,1.992627595,2.689826139,1.898279201,1.624133074,2.297445806,2.034095176,2.169371089,2.227253302,2.036497307,1.579170246,1.977259015,1.701265373,2.11972276,2.778662319,1.685450564,1.932334745,1.820939724
2017/9/12,4.258093502,2.147430532,2.113386228,2.019583122,2.371610923,2.140670857,1.080508044,1.512937543,2.103566355,1.448512437,2.023866907,1.425769331,2.033071357,2.041419665,1.35188972,1.395788862,1.588811612,2.35249246,2.489958872,2.314542794,1.182828963
