Date,Bitcoin,ISG,IFG,DFG,DSG,UFE,SP500,NASDAQ,SH300,N225,FTSE,GDAXI,FCHI,HSI,USDX,UYE,EUE,UJE,GUE,UDE,CNH
2019/2/12,2.757598119,2.002845934,1.980993694,1.643351073,3.729508241,1.871865129,2.37346533,2.381584754,2.542384696,3.235262127,2.019297041,1.588479226,2.037637779,2.266404403,1.885804022,1.573521577,2.119934334,1.185460094,1.9395824,1.994659365,1.757525738
2019/2/13,2.805810637,2.459786892,2.474243014,1.717112754,1.734142804,1.740587907,1.706153123,1.999012371,3.260262371,2.486033167,2.443845915,2.243200995,1.933901253,2.714731602,1.919368384,1.054327129,2.095064517,1.868516692,2.307975551,1.714474162,1.451899777
2019/2/14,2.501749466,2.373928197,2.408706394,2.191487215,2.151374379,1.817152069,2.411849538,2.500190784,2.423616426,1.979197392,2.071164993,2.933018914,2.522856733,2.098028889,1.426230402,1.132436294,1.809329254,1.94489137,2.259246214,2.278645556,1.189354322
2019/2/15,2.527828498,2.306765841,2.302608669,2.355985163,2.305390141,1.612853402,1.855485904,1.739994762,3.004616049,2.384853935,2.496587033,3.442022143,3.161083558,2.822063696,1.866980994,0.701084002,1.992361388,1.41222619,2.303786958,1.771250974,1.393413214
2019/2/18,4.38854613,1.849271972,2.649075171,2.068261001,2.010044502,1.127434313,1.993390123,1.983056374,3.285919903,1.838603506,1.638105229,1.840098662,1.639103995,2.212655068,1.203031846,0.99297755,1.496340115,0.625504549,1.450660232,0.921940839,0.892888785
2019/2/19,3.393963667,2.814334907,2.903465387,1.370298182,2.017484343,1.926492483,2.114176705,2.177959462,3.022216025,1.924394801,2.203380092,2.555983717,2.167312091,2.428490807,2.067762719,1.311948274,2.118342526,1.371815472,2.761493214,1.898226296,1.942269947
2019/2/20,3.068162579,2.151546134,2.144269321,1.923847301,2.147947747,-1.472412581,1.876043271,2.193270819,2.645741213,2.264252977,2.192103026,2.483095111,2.273483305,2.27965831,1.485451665,1.462578921,-2.290190891,1.422115149,0,0,1.874604117
2019/2/21,3.0049765,2.883480074,2.894436008,2.302717109,2.543893729,1.166645398,1.952951354,2.13338373,3.123570445,2.530785616,2.631000958,1.832140016,1.739342031,2.763479298,1.334714117,1.823372614,1.53787872,1.117918959,1.787880764,1.820504025,1.920817023
2019/2/22,2.777330311,2.321403589,2.321077665,2.309746201,2.471098767,1.472227437,1.827117688,2.004976353,3.520459344,1.704986245,2.228064126,2.129288521,2.08548949,2.739817165,1.477541849,1.434454013,1.423470471,1.316844724,2.289636148,2.26811579,1.692706793
2019/2/25,3.457344331,1.881799617,1.880070219,2.118776021,2.159587106,1.236737982,2.024566725,2.046184602,3.884875282,1.509844656,2.12701473,1.85056939,1.611436786,2.281992145,1.240710806,1.540918117,1.142474765,1.943899099,1.725496323,2.015397852,1.355830081
2019/2/26,2.767397377,1.780917325,1.785059425,1.850125129,2.075176713,1.3313984,1.723371104,2.006526323,3.24099546,2.392695882,2.696509765,2.440573135,2.420815915,2.379251167,1.830239537,1.027348737,1.767040052,1.930371842,2.739506798,1.976817185,1.381075765
2019/2/27,3.41547087,2.438112676,2.466440102,1.475776711,3.518671568,1.3313984,2.140268177,2.462492228,3.431034217,1.524418874,2.402298367,2.057048758,1.715037132,2.520861571,1.328612272,1.022861042,1.767040052,1.930371842,2.739506798,1.976817185,1.381075765
2019/2/28,2.881493423,2.568429911,2.560567113,2.466706171,2.445600773,-0.776564173,1.53025664,1.933765736,2.652746636,2.222356072,2.373717055,2.388672716,2.240324428,2.626975885,1.715038133,0.925734597,0,0,1.755795918,-0.648333033,1.558812158
2019/3/1,2.809486974,3.105610504,3.099440272,2.283076373,2.723655738,1.665383976,2.136362749,2.245288096,3.220956991,2.087801899,2.184673155,2.225296569,1.662206363,2.059486845,1.765171513,1.032845532,1.731333334,2.028762061,2.291718171,2.732472235,1.417127736
2019/3/4,3.697953006,2.547139865,2.542816305,2.944995803,3.020813996,1.619531078,3.007395977,3.069947513,3.598681135,1.839052705,2.258017671,1.757545226,1.777307791,2.946746948,1.82525069,1.384503136,2.026507352,1.387048105,2.045477413,1.739216357,1.438594815
2019/3/5,3.86389534,2.039856937,2.037920972,1.813326969,2.417470599,2.037888483,1.712456001,2.1231036,2.619644581,1.996210912,2.335703407,2.022885145,1.888575499,2.448028218,1.576653749,0.642247941,1.663041123,1.460396478,2.176742674,1.625334344,0.71981428
2019/3/6,2.650361548,1.916304819,1.899701323,2.2611241,2.509512454,1.089046579,2.187433047,2.489130322,3.011447639,1.963382381,1.892711185,2.158359493,1.967625386,1.986793605,1.019228835,1.05564577,1.401560315,1.125354284,1.621719685,2.186693067,1.390589981
2019/3/7,2.585100016,2.029191805,2.061766204,1.629137099,2.969990748,2.327187974,2.463083198,2.651237703,2.995218427,1.321867389,2.409562373,2.768472884,2.513451239,2.232410397,2.38759652,0.362647232,2.680548235,1.322297462,2.325472391,1.546912568,1.372171982
2019/3/8,3.093846039,2.647407553,2.634284847,2.501508703,2.519086044,1.717756464,2.217115653,2.504587214,3.599190088,2.988388339,2.552610409,1.954119499,1.926495156,2.599845912,1.599378381,0.58393697,1.831504503,2.211940191,2.348305528,1.897145551,0.629037273
2019/3/11,3.115497001,2.069093309,2.03125733,2.160683208,2.136536558,1.737909721,2.714901629,2.875123378,3.227611013,2.428663624,2.519501382,2.168804246,2.128658772,2.396295639,1.276089526,0.473070544,1.329320412,1.491325689,2.915040545,1.453501062,0.006012489
2019/3/12,2.926554658,2.22350558,2.238499307,1.768535814,1.804817748,1.738603377,1.561122812,2.036985242,3.207389765,2.463932482,2.597151365,2.471766772,2.369093659,2.108968266,1.656111451,0.57575947,1.826257689,1.325706231,3.200162104,1.718216838,1.498716501
2019/3/13,2.321325637,2.26901023,2.26878051,2.087219892,2.028192684,1.907246044,2.170754558,2.157146991,2.814060257,2.694941243,2.143008914,2.299156452,2.341599987,2.232237149,2.051977872,0.288733018,1.823246557,1.589528744,3.324488267,1.954480163,1.214878265
2019/3/14,2.581947011,2.745139378,2.753698363,1.727212131,2.008152127,0.922390663,1.550835166,1.365689175,3.130335049,2.537002946,2.376586897,2.238214822,2.369109245,2.241565148,1.530612226,1.510838821,1.518326893,1.953434431,2.434927852,1.6760197,1.750612039
2019/3/15,2.765002933,2.415563767,2.409265301,2.250686949,1.986258104,1.569816019,2.0936505,2.240719417,3.040622857,2.061560528,2.228623608,2.695423008,2.697202332,2.700912853,1.299970819,1.350966205,1.517885157,1.685978442,2.138748475,1.990449912,1.25304668
2019/3/18,2.875822075,2.032434614,2.037081343,1.86407486,1.95588487,1.20148702,1.694855689,2.188886698,3.576200073,1.788869023,2.417724798,2.017583343,1.159247677,2.689637478,1.14387351,0.350037798,1.398557304,1.253205534,2.299356469,1.690781845,0.692686314
2019/3/19,2.805968291,2.04646052,2.03393811,1.653278908,2.215910296,1.300976591,2.467343668,2.322552516,2.764489722,2.14328559,2.165188443,2.818381875,2.12402436,1.872672469,1.117148475,0.396807465,1.076135721,1.239624816,1.81453631,2.135132891,0.631074586
2019/3/20,2.803148325,2.784693954,2.819399405,1.794980981,1.863197278,2.585044402,2.535899875,2.749129574,2.965707841,1.812261327,2.070986284,2.511865174,2.295868228,1.976830755,2.306906185,1.404728209,2.423608281,2.483588589,2.401183445,2.049748834,2.013146656
2019/3/21,3.263009972,2.72365654,2.723238278,2.68539116,2.457384201,1.6040194,2.854117584,3.061208502,2.495335396,2.02928197,2.527777059,2.436156128,2.248547418,2.740767345,2.251899455,1.668913915,2.269455464,1.946426819,2.975686179,2.383597163,2.036712947
2019/3/22,2.219480933,1.979898411,1.954549617,2.221030697,2.052450132,1.866410472,2.921914478,3.259103611,2.876072162,2.206965472,3.251068608,3.285517773,3.364756629,2.749894436,1.975653905,1.279221875,2.472521284,2.490724188,2.52416755,1.937682278,1.518327886
2019/3/25,3.407234371,2.48823142,2.482020644,1.915958456,1.649784222,1.555887581,2.318872499,2.526973244,2.992876119,2.985753963,2.282112535,2.083765033,2.65488501,2.262137328,1.157453175,0.900928827,1.401029716,1.652054378,2.023354714,1.369672147,1.111797744
2019/3/26,2.457544737,2.247947056,2.236894677,1.71641999,2.03776064,1.397159817,2.355754788,2.585722383,3.244172209,2.736665879,2.109005971,2.699330865,2.524555762,2.371157742,1.565752243,1.055914047,1.840790209,2.067952728,2.201346869,1.256802922,1.024635008
2019/3/27,3.437344819,2.289924293,2.303063306,1.477510419,1.507598429,1.952687727,2.739318777,2.976862166,2.668542174,2.062577708,2.300213298,2.600716833,2.569361225,2.220188558,1.279348105,1.05437988,1.477558844,1.60696861,2.200741444,1.669209547,1.362762582
2019/3/28,2.735473681,3.055474194,3.06188234,1.853594361,2.377194854,1.240746813,2.146676775,2.341661298,2.641418515,2.469974607,2.472088415,2.075185792,2.054412081,2.333608667,1.758787154,1.206731475,1.58991555,2.136803659,2.745281188,1.548252605,1.147688289
2019/3/29,3.107878725,2.462536967,2.464911612,2.771054071,3.102366036,1.273285664,1.919867847,1.904596425,3.718002263,1.852776139,2.321594457,2.371581692,2.176126346,2.598452295,1.420214294,1.63046627,1.357101379,1.482762484,2.631207771,2.187514001,1.595690808
2019/4/1,2.939688915,2.255042147,2.248621719,2.142351934,2.430567855,1.981933852,2.1209618,2.078701918,3.169797453,2.422040489,2.437825935,2.224450735,2.099145263,2.185798391,1.237601243,0.799648291,1.548246127,1.88082946,2.515571925,1.838032201,1.049027559
2019/4/2,5.250269956,1.903006513,1.908878957,1.90127648,1.903930894,1.203987275,1.734785312,1.855543326,2.211475757,2.602077816,2.604881851,2.45168615,1.851641076,2.060034438,1.208921386,0.675295662,1.187837018,0.723564165,2.486715971,1.781229136,0.834805324
2019/4/3,4.575555916,1.738498059,1.719309676,1.23798018,2.034835867,1.334802665,2.081527568,2.280540007,3.218503435,2.514998878,1.757634205,2.334969005,1.552612848,2.38895354,1.482514293,0.667850154,1.726893982,1.310992268,1.878347807,1.573636116,1.177678281
2019/4/4,3.960887547,2.509823068,2.506566431,1.541499523,1.657159016,1.333099084,1.731156747,2.359642337,2.660140157,1.885363343,2.069033608,2.379925976,1.69870181,2.393550357,1.351906819,0.813962071,1.457274117,1.30991555,2.446140278,1.183546036,0.879361697
2019/4/8,3.622425937,2.411267336,2.391957856,1.660305134,1.924805807,1.055166629,1.796556417,2.227714043,3.389378332,2.130376485,1.807840449,1.377200838,1.626241315,2.338832146,1.552057662,0.505431688,1.82892212,1.544087038,1.419247159,1.977453383,1.117913409
2019/4/9,3.291924754,2.167139163,2.153725896,1.89563717,1.54442338,1.237038088,1.686486563,1.938287524,2.564223981,1.789527031,2.294665646,2.586719966,2.454848633,2.046125711,1.043685625,0.536315303,1.083121344,1.822807454,2.07797174,1.500654282,0.505312592
2019/4/10,3.899484499,2.163763471,2.170716771,1.340583727,1.288708917,1.547664075,1.437567631,1.945993786,3.113806328,1.816591395,1.597821243,1.956048476,1.487632638,2.245544012,1.495330325,0.287719832,1.777291159,1.479967228,1.884140317,1.554979861,0.418657564
2019/4/11,4.312234687,2.863303074,2.878958258,1.827508801,1.764493611,1.4701311,1.513705638,1.796871009,3.412589412,1.600279384,2.202396349,2.421693096,2.402614559,2.731083039,1.360374336,0.385268976,1.299389119,2.097777734,1.644417944,1.964840465,0.781791291
2019/4/12,3.515949674,1.671872954,1.653480669,1.985200455,2.595485641,1.4972541,1.570654528,1.737741877,2.572641323,2.249882727,1.815107798,2.606215124,2.03538082,2.113562853,1.693201404,1.338593205,1.990765632,1.684188686,1.972646083,1.863786928,1.487505174
2019/4/15,3.657383085,2.141997464,2.175628589,2.017102372,2.213556822,1.49605679,1.646305945,2.153571786,3.455256578,1.722831061,1.420680607,1.495138029,1.46860783,2.886690311,0.776686919,0.091056323,0.847776404,0.81305392,1.477718666,2.090156995,0.386341698
2019/4/16,3.713234094,2.665601178,2.673280809,1.667736192,1.869621966,1.76133465,1.801444775,1.715842994,3.706028269,2.150862159,2.021229501,2.153471295,1.795858119,2.909042028,0.94276161,0.106195294,1.268692322,0.742905171,1.661722206,1.604982208,0.442607991
2019/4/17,2.488931323,1.83844663,1.823643928,1.305173865,2.238216593,1.587730392,2.186637987,2.426582518,2.625450967,2.105804206,1.649446454,2.324497134,2.267965355,1.890487223,1.305242383,1.470791675,1.497224603,0.960310637,1.23289077,2.13332999,1.879312557
2019/4/18,2.714058345,1.838665658,1.796030304,2.03064388,2.571037908,2.027465441,1.876525542,1.999881281,2.365803153,2.549013201,1.767426893,2.606054043,2.717972298,2.059616893,1.848408965,1.438908307,2.085631916,1.172691555,1.889121197,1.734717906,1.754295437
2019/4/19,3.111106798,0,1.757043429,1.553246598,2.170111499,0.956685052,1.769337626,1.998071773,3.04089566,1.516476663,2.006132018,2.414133554,2.504559229,2.204460123,0.51774813,0.152158175,0.809577824,0.207364419,0.75141437,0.802260721,0.432415455
2019/4/22,3.41932007,1.706784227,1.716554036,1.78201006,2.43837775,1.039376811,1.64938799,1.996262364,3.440214997,2.235745165,2.19811013,2.177087321,2.233485212,2.331201346,0.615365403,0.719381931,1.013438586,0.46349886,0.83191895,1.588375769,1.135807794
2019/4/23,3.929998243,2.240653462,2.257251284,1.912651412,2.424018584,2.173035532,2.389836751,2.703626404,2.765205077,2.038213151,2.358606135,1.866706509,1.861294894,2.443893142,1.80056423,1.172244916,1.939114094,1.36102786,2.07486833,2.158280665,1.177187132
2019/4/24,3.838509889,2.237810235,2.216901316,1.94599623,1.975432486,1.728150622,1.440124846,1.67688574,3.087849249,2.505768078,2.329766033,2.464490327,2.117787909,2.802368801,2.017568549,0.494495876,2.189309193,1.998279,1.909420358,2.142486243,1.149173149
2019/4/25,4.347605695,2.175015853,2.152832632,2.176988556,2.174634193,1.34091874,2.073977203,2.380893076,3.190214978,2.225767223,2.340713175,2.080310567,1.936550022,2.498025544,1.412950941,1.453112411,1.51148386,2.154530517,1.513183681,1.061596291,1.532178691
2019/4/26,3.803168808,2.584688035,2.589745603,1.706453876,2.093955897,1.765705233,2.168847434,2.494486204,2.808654529,2.323282771,1.913774419,1.78600926,1.769587785,1.878368603,1.757188442,0.932347426,1.821460404,1.784959532,1.754118471,1.387200317,1.293271598
2019/4/29,3.028641961,2.101801636,2.106763145,1.453185212,2.095517734,1.281175892,1.37745118,1.719738238,3.127154176,2.464477509,2.043422307,2.324541842,2.259493154,2.370803498,1.193396239,0.322879694,1.48620805,1.34883377,1.339846493,1.227082789,0.689595051
2019/4/30,3.406437687,1.799131887,1.789392736,1.845138256,1.802078236,1.250555121,2.243452927,2.352477935,2.412463035,2.588546934,2.180815324,1.779685932,1.926434489,2.206404715,1.684748679,0.646283586,1.692081735,1.566230711,2.386129397,2.145459809,0.778969282
2019/5/6,3.398315093,2.099461781,2.118937493,2.241228851,1.584678758,1.646634292,2.733500173,3.086141188,3.797576273,2.699237865,2.677832839,2.730329614,2.645155709,2.822841665,1.085034011,1.845517822,1.41178492,1.96847366,2.063067333,1.665041619,2.689066221
2019/5/7,3.877603076,1.993641129,1.992705523,1.922244527,1.667381077,2.020870881,2.998036413,3.20760315,3.023099152,2.799188007,3.012439845,3.206816048,3.072630392,2.539202339,1.4714712,1.298177086,1.673881858,1.983812101,2.098947461,1.9209754,1.613998246
2019/5/8,3.638693549,2.412630394,2.419704378,2.106047543,2.271234232,1.530140561,2.284184437,2.459188291,3.22175629,1.888757068,2.172146926,2.6166905,2.32522944,2.491111058,1.158955391,1.147773967,1.156132926,1.452648783,2.113585992,1.298920769,1.581982318
2019/5/9,3.63448119,2.085251275,2.06207749,2.001299984,2.456198394,2.284642785,2.766525356,2.970784542,3.128938454,2.572790124,2.526642666,2.777396604,2.50151823,3.197058319,1.728175018,2.026566109,2.07765315,1.916285216,1.806892128,1.365137657,2.320521097
2019/5/10,3.907676439,1.788381452,1.741833349,1.99799561,1.698662749,1.882869348,3.276166599,3.323931518,3.807550421,3.088641232,2.520507222,2.520910654,2.560647654,3.233503242,1.376710505,1.736907872,1.40786054,1.819708151,1.596791519,2.165337075,2.032641238
2019/5/13,5.175385159,2.8627199,2.867202848,1.75125179,2.579430564,2.103446966,2.758305367,2.992355608,2.639357694,2.092629739,2.359208512,2.997074979,2.930954019,2.916288813,1.447204861,1.984974482,1.455849992,2.158005125,2.178766263,1.78736897,2.502380318
2019/5/14,4.410793893,2.179382222,2.168677344,2.466178536,2.885005418,1.67806686,2.574200365,2.802659502,2.80828869,2.884493552,2.51916971,2.199857725,2.426853568,2.439384993,1.235674635,1.332202768,1.504150594,1.895970702,1.797266213,1.033782414,1.633412743
2019/5/15,3.811297165,1.982162718,1.969237296,2.201327121,2.074136302,1.58882134,2.870296901,3.141842825,3.017828352,2.498806489,2.597673352,3.124222729,2.806792988,2.393895801,1.178113004,1.259314378,1.572026294,1.788232779,2.157314351,1.75763814,1.287445125
2019/5/16,4.437960275,2.587682107,2.596633166,1.86824992,1.680138778,1.352642457,2.67543637,2.856616317,2.439768873,2.396854583,2.623120801,3.274007196,3.072799192,2.592890589,1.658715709,0.876418571,1.782902921,1.894236443,1.776497422,1.788484756,1.56084856
2019/5/17,4.918767551,2.54288837,2.556898307,1.90298803,2.298669567,1.462580877,2.525692675,2.761036985,3.5119977,2.371903926,1.993651526,2.427775356,2.338317132,3.050232186,1.17653818,1.54859303,1.056987874,1.989983882,2.046195866,1.89387464,1.470849121
2019/5/20,4.32441952,1.593243721,1.598905195,2.16339973,2.402912472,1.538913436,2.209841436,2.327995406,2.958497009,2.06979736,2.66671282,3.174854845,3.11088058,2.516137705,0.657472679,1.296563143,0.903374401,1.65150907,1.35473262,1.253522882,1.340910684
2019/5/21,3.452764787,2.053620923,2.059600616,1.847703807,1.990604454,1.462877834,1.785271721,2.028512003,3.217714451,2.146995554,2.224437699,2.355540931,2.258395252,2.573678971,1.326788514,1.254323174,1.531849666,1.941503266,2.428762133,1.205076519,1.310434538
2019/5/22,4.027554305,1.56280466,1.524573622,1.717805997,1.919795246,1.796327482,1.752150047,1.95942853,2.637337658,2.001604035,2.233794095,2.688826401,2.453739308,2.052695973,1.017129192,1.061729974,1.221694112,1.424918177,2.152372207,1.937234363,0.97422147
2019/5/23,4.109547517,2.585781297,2.599439047,1.215611368,1.510247859,2.159996456,2.541548572,2.486370289,2.832766307,2.00551987,2.96485834,2.705134507,2.68259887,2.699174155,1.908477827,0.753634032,2.108785447,2.257170169,1.970153691,1.800327741,1.028737298
2019/5/24,3.817389743,1.451160933,1.388873891,1.594900829,1.987334238,1.359104688,2.149964144,2.2431123,2.608396911,2.366603428,2.431668818,2.163705236,2.025778421,1.9381835,1.456180057,1.014894062,1.305977474,1.615696759,2.039805039,1.508755869,1.381231671
2019/5/27,3.43885005,1.273150138,1.983340929,1.596103582,1.564522027,1.82053349,2.501966571,2.438985617,3.375735877,1.861122554,2.280864523,1.950630112,2.176803316,2.417294269,1.073381713,0.874705121,1.089173614,1.179167124,1.990106403,0.717594886,1.101106609
2019/5/28,3.121475594,2.259407188,2.353950662,1.016026176,1.458502073,2.003102589,2.762598571,2.602981644,2.857060553,1.873228494,2.103791615,2.44359509,2.383148443,2.391287985,1.235819331,1.014894062,1.412768426,1.506472036,1.549380716,1.742414486,1.398295655
2019/5/29,3.593917149,1.835182215,1.757376448,2.041823698,1.913871849,1.466150193,2.372766883,2.463387421,2.862229679,2.326199303,2.929574896,2.257234454,2.369756149,2.354994709,1.406791443,0.507092028,1.597777671,1.734302404,1.67847913,1.723855468,1.0756808
2019/5/30,4.653419674,2.563623873,2.57381908,2.0155899,2.070875701,1.194221851,2.215443719,2.337856001,2.494882587,1.991484469,2.189965796,1.85735091,1.824077909,2.53465886,0.863763175,0.91322298,1.060485796,1.560497198,1.697781222,1.145894551,0.661950049
2019/5/31,4.038459357,2.8346341,2.839161344,2.483991468,2.593537642,2.188061666,2.038394785,2.197272028,2.548418809,2.594641814,2.636868499,2.210743982,2.345806418,2.562601257,1.711247819,0.996432049,1.71529207,2.662288826,2.046764117,1.809757873,1.336795744
2019/6/3,4.291568803,2.966795384,2.954417904,2.55111345,2.669355442,2.539236142,2.661792932,3.248487686,2.934248711,2.008769156,2.846011166,2.830978424,2.980323516,2.297004913,2.124475245,0.731589099,2.34592,1.799905759,1.775171147,2.047469852,1.475502483
2019/6/4,4.544748697,2.095556891,2.093911067,2.494238252,2.567340031,1.831350956,2.848303077,3.101909241,2.798968024,2.287904992,2.618743293,3.27876845,2.951882051,2.623415232,1.424255397,1.008887941,1.629403684,1.66947808,1.874725522,1.761061286,1.0478123
2019/6/5,3.537578174,2.839370739,2.821474596,2.488226601,2.50719031,2.409443205,2.37513745,2.631359232,2.554417977,2.146795669,2.218021636,2.512312927,2.191993651,2.59869627,2.03438175,0.537150019,2.170842852,1.976501864,1.769728611,1.717320676,0.962883892
2019/6/6,3.992127492,2.416754935,2.404170886,2.573721078,2.568019973,2.249996141,2.484552065,2.587281915,2.647465878,1.6721804,2.200195533,2.830888778,2.691022249,1.831399036,2.009589743,0.412774086,2.321933875,1.76289403,1.89991852,1.805688312,0.432389954
2019/6/10,4.181356631,2.397266617,2.390341025,2.125371984,1.875700363,1.455955769,2.032925549,2.679950566,2.873628361,1.566876336,2.017765778,2.613351093,1.769848913,2.940439984,1.302991409,0.949509622,1.425766587,1.454809554,2.107226086,1.266632686,1.138626417
2019/6/11,3.606918107,2.185944516,2.176116534,2.08267316,2.264044729,1.650590798,2.543331374,2.789647446,3.49754038,2.165104109,1.947575915,2.339788779,2.366956513,2.450431026,1.100205909,0.545936729,1.294873632,1.592499654,1.755050661,1.61211038,1.47848261
2019/6/12,3.866955388,2.382499983,2.373943363,2.896652252,2.836015237,1.902608908,1.710741645,1.895120294,2.160217836,2.032841031,2.378205051,1.806241511,2.040459119,2.769974747,1.661315499,0.729780125,1.822804507,1.338201785,1.951382712,1.826077849,1.024050731
2019/6/13,3.447857043,2.249465385,2.251124619,2.002175844,1.741492907,1.62554917,1.661147081,1.628306204,2.604686242,2.280320995,2.003323109,2.44686611,2.130344172,2.991262329,0.950661058,-0.110106293,1.29788169,1.379462147,1.426068392,1.355134029,0.484375515
2019/6/14,4.272111428,2.865102496,2.871460603,3.020764759,3.086350917,2.101881371,1.774349255,1.799495414,2.908120573,2.092166055,2.102376375,2.109928452,1.764072833,2.248271081,2.03529533,-0.249455617,2.18378106,1.550380108,2.246088194,2.14986202,0.34164811
2019/6/17,3.976542568,2.243669353,2.195256024,2.734732407,2.900670689,1.363402768,1.37545965,2.056028669,2.484030614,2.034080338,1.975665383,1.816046556,2.159415894,2.448847272,1.195322429,-0.207912898,1.480938286,1.030006859,1.910679882,0.874352839,-0.006420638
2019/6/18,3.760480876,2.634066932,2.634891761,2.240354126,2.249069234,1.707543266,2.299772083,2.602092587,2.448500135,2.527289503,2.952846808,3.553518692,3.384295788,2.775965466,1.571782669,0.653676686,1.864033053,1.882095831,1.686819824,1.602741722,1.924598637
2019/6/19,3.35508626,2.897040116,2.915538516,2.94371446,2.943059605,2.433823527,2.076916049,2.285529934,2.847156215,2.058607448,2.153857646,1.643351479,1.661129714,2.111464431,1.963672499,0.845171371,1.939648666,2.03264408,2.486325134,2.211202125,1.241386242
2019/6/20,3.787387073,3.417126249,3.410830608,3.64554695,3.519899073,2.891921401,2.337303916,2.57504649,3.664653198,1.81018397,2.18023607,2.039083444,1.776163367,2.511682455,2.151315063,2.316281704,2.226512446,2.309882754,2.141040619,2.476221787,2.045608207
2019/6/21,4.281223623,3.189782101,3.178541095,3.162714261,3.114690585,2.274542198,1.903806311,2.177465298,2.451195511,2.697265625,2.435808325,2.312011526,2.580617851,2.192913621,1.917192724,2.019393895,2.264309469,2.019589413,2.2411132,1.792082063,1.925996629
2019/6/24,3.876328276,2.872776357,2.859327054,2.903201622,2.676757291,2.165035275,1.442302178,1.814800082,2.313080406,1.965728479,1.717041299,2.137854282,1.923225113,2.410081011,1.169933387,1.072241974,1.3165031,1.148410561,1.670835251,1.24673984,1.521145052
2019/6/25,4.368839958,3.095491102,3.106017585,3.274058693,3.388132938,2.29291757,2.48055438,2.918827444,3.223293845,2.378076508,2.170491789,1.897415114,1.605784646,2.797548069,1.848720314,1.12769553,1.925666053,1.925633098,2.312625956,1.602239285,1.460176245
2019/6/26,5.213626657,2.920557085,2.920929875,3.252576864,3.687666199,1.5727451,2.040919598,2.331818502,2.444053102,1.630636733,1.546776183,2.471246155,1.963679522,2.443111113,1.244045798,1.490305946,1.491137498,2.087318741,1.404128853,2.015854025,1.383280217
2019/6/27,5.610206157,2.423863044,2.427403075,2.369143027,2.682595101,1.882122196,1.438039291,1.780249046,2.671424583,2.449377889,2.29307448,2.46076907,2.255197974,2.601014793,1.122617353,0.560718061,1.233747737,1.710458124,1.755680684,1.414278858,1.071587637
2019/6/28,5.0149689,2.742333954,2.743462015,3.187504526,3.042414559,1.44346002,1.764076185,1.945736101,2.269187619,1.909941556,1.751998577,2.329868394,2.504142917,2.160720654,1.248986073,1.206595695,1.46792807,1.411332391,1.859044783,1.327926921,1.001846339
2019/7/1,4.792001129,3.12617323,2.651171973,3.480040985,3.651217484,2.506099851,2.297908883,2.558086555,2.681135073,2.356680941,2.776223697,2.215620773,2.186791065,2.094806405,2.025673879,1.104924902,2.210638888,1.562037977,1.929424268,1.854973512,2.156292526
2019/7/2,4.872868885,3.455566078,3.430185866,2.420313673,2.505033703,1.856419625,1.901325748,1.882041456,1.92560041,1.523610286,2.334972334,1.769157987,1.68441052,2.025097515,1.208840575,1.76647501,1.541941982,2.026946267,1.792536835,1.325102487,1.835111511
2019/7/3,4.753212775,3.038199072,3.05135232,3.74877606,3.799942629,1.53882681,1.927374619,1.909272523,2.659698091,2.019811939,2.247098826,2.059701112,2.098467372,1.917115515,1.301999415,0.916485155,1.498198445,1.437160506,1.390007326,1.693288995,1.075709744
2019/7/4,4.421355538,2.241534791,3.262397346,2.329618904,2.536157926,1.027493079,2.134359401,2.185915805,2.736914475,1.480371585,1.164562431,1.284223794,1.230338237,2.218937446,0.641726265,0.49289595,0.849989383,0.4345899,0.783791318,1.306117852,0.904151885
2019/7/5,3.983160104,3.429292452,3.438864643,2.02462684,1.983088508,2.323845309,2.306074049,2.402700847,2.529038816,1.652328342,2.236470143,2.306623677,2.18374899,1.887567917,2.177275221,1.258006132,2.112143613,2.222395946,2.28219521,2.119919428,1.450926411
2019/7/8,4.523529487,2.58368745,2.578962395,3.717192737,3.043991127,1.754993978,1.414975174,1.588138424,3.408753963,2.219634144,1.60217345,1.986920964,1.683445973,2.642101506,1.138034093,1.041488679,1.05234293,1.742285229,1.324130583,1.574366386,0.867859775
2019/7/9,3.914240449,2.47765996,2.506437072,2.341942475,2.623907995,1.242757271,1.964073827,2.49594393,2.397580284,2.253118069,1.683866885,2.349651492,2.063192143,2.246491627,1.117108339,0.642440319,0.979483327,1.168473295,2.056252381,1.624612951,0.817952984
2019/7/10,4.877075401,3.171294313,3.174479809,2.288908403,1.735680157,1.851161483,1.951558959,2.254553476,2.393064717,1.800817171,1.891045846,2.14190412,2.300374501,1.915056675,1.825092447,0.876433104,1.846205973,1.934224414,1.982968341,1.971806223,1.463107204
2019/7/11,4.576415717,3.072542084,3.074746811,2.960198779,3.699999143,0,1.645703204,2.033228409,2.83340291,1.830885379,2.156456018,2.329082644,2.189729417,2.24810752,1.452663371,1.165962911,0,1.96872881,0,-1.739476929,0.958119501
2019/7/12,4.280267218,2.447585636,2.460367149,2.242768783,2.770248987,2.138635807,1.525750422,1.818286872,2.626008656,1.932608486,1.889119423,1.535717635,1.983244684,2.107112062,1.368485333,0.805215579,1.354521875,2.169170062,1.685783385,1.680127424,0.797208709
