t,Date,Bitcoin,SIG,FIG,FDG,SDG,UFE,SP500,NASDAQ,SH300,N225,FTSE,GDAXI,FCHI,HSI,USDX,UYE,EUE,UJE,GUE,UDE,CNH
513,2019/4/4,3.960887547,2.509823068,2.506566431,1.541499523,1.657159016,1.333099084,1.731156747,2.359642337,2.660140157,1.885363343,2.069033608,2.379925976,1.69870181,2.393550357,1.351906819,0.813962071,1.457274117,1.30991555,2.446140278,1.183546036,0.879361697
514,2019/4/8,3.622425937,2.411267336,2.391957856,1.660305134,1.924805807,1.055166629,1.796556417,2.227714043,3.389378332,2.130376485,1.807840449,1.377200838,1.626241315,2.338832146,1.552057662,0.505431688,1.82892212,1.544087038,1.419247159,1.977453383,1.117913409
515,2019/4/9,3.291924754,2.167139163,2.153725896,1.89563717,1.54442338,1.237038088,1.686486563,1.938287524,2.564223981,1.789527031,2.294665646,2.586719966,2.454848633,2.046125711,1.043685625,0.536315303,1.083121344,1.822807454,2.07797174,1.500654282,0.505312592
516,2019/4/10,3.899484499,2.163763471,2.170716771,1.340583727,1.288708917,1.547664075,1.437567631,1.945993786,3.113806328,1.816591395,1.597821243,1.956048476,1.487632638,2.245544012,1.495330325,0.287719832,1.777291159,1.479967228,1.884140317,1.554979861,0.418657564
517,2019/4/11,4.312234687,2.863303074,2.878958258,1.827508801,1.764493611,1.4701311,1.513705638,1.796871009,3.412589412,1.600279384,2.202396349,2.421693096,2.402614559,2.731083039,1.360374336,0.385268976,1.299389119,2.097777734,1.644417944,1.964840465,0.781791291
518,2019/4/12,3.515949674,1.671872954,1.653480669,1.985200455,2.595485641,1.4972541,1.570654528,1.737741877,2.572641323,2.249882727,1.815107798,2.606215124,2.03538082,2.113562853,1.693201404,1.338593205,1.990765632,1.684188686,1.972646083,1.863786928,1.487505174
519,2019/4/15,3.657383085,2.141997464,2.175628589,2.017102372,2.213556822,1.49605679,1.646305945,2.153571786,3.455256578,1.722831061,1.420680607,1.495138029,1.46860783,2.886690311,0.776686919,0.091056323,0.847776404,0.81305392,1.477718666,2.090156995,0.386341698
520,2019/4/16,3.713234094,2.665601178,2.673280809,1.667736192,1.869621966,1.76133465,1.801444775,1.715842994,3.706028269,2.150862159,2.021229501,2.153471295,1.795858119,2.909042028,0.94276161,0.106195294,1.268692322,0.742905171,1.661722206,1.604982208,0.442607991
521,2019/4/17,2.488931323,1.83844663,1.823643928,1.305173865,2.238216593,1.587730392,2.186637987,2.426582518,2.625450967,2.105804206,1.649446454,2.324497134,2.267965355,1.890487223,1.305242383,1.470791675,1.497224603,0.960310637,1.23289077,2.13332999,1.879312557
522,2019/4/18,2.714058345,1.838665658,1.796030304,2.03064388,2.571037908,2.027465441,1.876525542,1.999881281,2.365803153,2.549013201,1.767426893,2.606054043,2.717972298,2.059616893,1.848408965,1.438908307,2.085631916,1.172691555,1.889121197,1.734717906,1.754295437
523,2019/4/19,3.111106798,0,1.757043429,1.553246598,2.170111499,0.956685052,1.769337626,1.998071773,3.04089566,1.516476663,2.006132018,2.414133554,2.504559229,2.204460123,0.51774813,0.152158175,0.809577824,0.207364419,0.75141437,0.802260721,0.432415455
524,2019/4/22,3.41932007,1.706784227,1.716554036,1.78201006,2.43837775,1.039376811,1.64938799,1.996262364,3.440214997,2.235745165,2.19811013,2.177087321,2.233485212,2.331201346,0.615365403,0.719381931,1.013438586,0.46349886,0.83191895,1.588375769,1.135807794
525,2019/4/23,3.929998243,2.240653462,2.257251284,1.912651412,2.424018584,2.173035532,2.389836751,2.703626404,2.765205077,2.038213151,2.358606135,1.866706509,1.861294894,2.443893142,1.80056423,1.172244916,1.939114094,1.36102786,2.07486833,2.158280665,1.177187132
526,2019/4/24,3.838509889,2.237810235,2.216901316,1.94599623,1.975432486,1.728150622,1.440124846,1.67688574,3.087849249,2.505768078,2.329766033,2.464490327,2.117787909,2.802368801,2.017568549,0.494495876,2.189309193,1.998279,1.909420358,2.142486243,1.149173149
527,2019/4/25,4.347605695,2.175015853,2.152832632,2.176988556,2.174634193,1.34091874,2.073977203,2.380893076,3.190214978,2.225767223,2.340713175,2.080310567,1.936550022,2.498025544,1.412950941,1.453112411,1.51148386,2.154530517,1.513183681,1.061596291,1.532178691
528,2019/4/26,3.803168808,2.584688035,2.589745603,1.706453876,2.093955897,1.765705233,2.168847434,2.494486204,2.808654529,2.323282771,1.913774419,1.78600926,1.769587785,1.878368603,1.757188442,0.932347426,1.821460404,1.784959532,1.754118471,1.387200317,1.293271598
529,2019/4/29,3.028641961,2.101801636,2.106763145,1.453185212,2.095517734,1.281175892,1.37745118,1.719738238,3.127154176,2.464477509,2.043422307,2.324541842,2.259493154,2.370803498,1.193396239,0.322879694,1.48620805,1.34883377,1.339846493,1.227082789,0.689595051
530,2019/4/30,3.406437687,1.799131887,1.789392736,1.845138256,1.802078236,1.250555121,2.243452927,2.352477935,2.412463035,2.588546934,2.180815324,1.779685932,1.926434489,2.206404715,1.684748679,0.646283586,1.692081735,1.566230711,2.386129397,2.145459809,0.778969282
531,2019/5/6,3.398315093,2.099461781,2.118937493,2.241228851,1.584678758,1.646634292,2.733500173,3.086141188,3.797576273,2.699237865,2.677832839,2.730329614,2.645155709,2.822841665,1.085034011,1.845517822,1.41178492,1.96847366,2.063067333,1.665041619,2.689066221
532,2019/5/7,3.877603076,1.993641129,1.992705523,1.922244527,1.667381077,2.020870881,2.998036413,3.20760315,3.023099152,2.799188007,3.012439845,3.206816048,3.072630392,2.539202339,1.4714712,1.298177086,1.673881858,1.983812101,2.098947461,1.9209754,1.613998246
533,2019/5/8,3.638693549,2.412630394,2.419704378,2.106047543,2.271234232,1.530140561,2.284184437,2.459188291,3.22175629,1.888757068,2.172146926,2.6166905,2.32522944,2.491111058,1.158955391,1.147773967,1.156132926,1.452648783,2.113585992,1.298920769,1.581982318
534,2019/5/9,3.63448119,2.085251275,2.06207749,2.001299984,2.456198394,2.284642785,2.766525356,2.970784542,3.128938454,2.572790124,2.526642666,2.777396604,2.50151823,3.197058319,1.728175018,2.026566109,2.07765315,1.916285216,1.806892128,1.365137657,2.320521097
535,2019/5/10,3.907676439,1.788381452,1.741833349,1.99799561,1.698662749,1.882869348,3.276166599,3.323931518,3.807550421,3.088641232,2.520507222,2.520910654,2.560647654,3.233503242,1.376710505,1.736907872,1.40786054,1.819708151,1.596791519,2.165337075,2.032641238
536,2019/5/13,5.175385159,2.8627199,2.867202848,1.75125179,2.579430564,2.103446966,2.758305367,2.992355608,2.639357694,2.092629739,2.359208512,2.997074979,2.930954019,2.916288813,1.447204861,1.984974482,1.455849992,2.158005125,2.178766263,1.78736897,2.502380318
537,2019/5/14,4.410793893,2.179382222,2.168677344,2.466178536,2.885005418,1.67806686,2.574200365,2.802659502,2.80828869,2.884493552,2.51916971,2.199857725,2.426853568,2.439384993,1.235674635,1.332202768,1.504150594,1.895970702,1.797266213,1.033782414,1.633412743
538,2019/5/15,3.811297165,1.982162718,1.969237296,2.201327121,2.074136302,1.58882134,2.870296901,3.141842825,3.017828352,2.498806489,2.597673352,3.124222729,2.806792988,2.393895801,1.178113004,1.259314378,1.572026294,1.788232779,2.157314351,1.75763814,1.287445125
539,2019/5/16,4.437960275,2.587682107,2.596633166,1.86824992,1.680138778,1.352642457,2.67543637,2.856616317,2.439768873,2.396854583,2.623120801,3.274007196,3.072799192,2.592890589,1.658715709,0.876418571,1.782902921,1.894236443,1.776497422,1.788484756,1.56084856
540,2019/5/17,4.918767551,2.54288837,2.556898307,1.90298803,2.298669567,1.462580877,2.525692675,2.761036985,3.5119977,2.371903926,1.993651526,2.427775356,2.338317132,3.050232186,1.17653818,1.54859303,1.056987874,1.989983882,2.046195866,1.89387464,1.470849121
541,2019/5/20,4.32441952,1.593243721,1.598905195,2.16339973,2.402912472,1.538913436,2.209841436,2.327995406,2.958497009,2.06979736,2.66671282,3.174854845,3.11088058,2.516137705,0.657472679,1.296563143,0.903374401,1.65150907,1.35473262,1.253522882,1.340910684
542,2019/5/21,3.452764787,2.053620923,2.059600616,1.847703807,1.990604454,1.462877834,1.785271721,2.028512003,3.217714451,2.146995554,2.224437699,2.355540931,2.258395252,2.573678971,1.326788514,1.254323174,1.531849666,1.941503266,2.428762133,1.205076519,1.310434538
543,2019/5/22,4.027554305,1.56280466,1.524573622,1.717805997,1.919795246,1.796327482,1.752150047,1.95942853,2.637337658,2.001604035,2.233794095,2.688826401,2.453739308,2.052695973,1.017129192,1.061729974,1.221694112,1.424918177,2.152372207,1.937234363,0.97422147
544,2019/5/23,4.109547517,2.585781297,2.599439047,1.215611368,1.510247859,2.159996456,2.541548572,2.486370289,2.832766307,2.00551987,2.96485834,2.705134507,2.68259887,2.699174155,1.908477827,0.753634032,2.108785447,2.257170169,1.970153691,1.800327741,1.028737298
545,2019/5/24,3.817389743,1.451160933,1.388873891,1.594900829,1.987334238,1.359104688,2.149964144,2.2431123,2.608396911,2.366603428,2.431668818,2.163705236,2.025778421,1.9381835,1.456180057,1.014894062,1.305977474,1.615696759,2.039805039,1.508755869,1.381231671
546,2019/5/27,3.43885005,1.273150138,1.983340929,1.596103582,1.564522027,1.82053349,2.501966571,2.438985617,3.375735877,1.861122554,2.280864523,1.950630112,2.176803316,2.417294269,1.073381713,0.874705121,1.089173614,1.179167124,1.990106403,0.717594886,1.101106609
547,2019/5/28,3.121475594,2.259407188,2.353950662,1.016026176,1.458502073,2.003102589,2.762598571,2.602981644,2.857060553,1.873228494,2.103791615,2.44359509,2.383148443,2.391287985,1.235819331,1.014894062,1.412768426,1.506472036,1.549380716,1.742414486,1.398295655
548,2019/5/29,3.593917149,1.835182215,1.757376448,2.041823698,1.913871849,1.466150193,2.372766883,2.463387421,2.862229679,2.326199303,2.929574896,2.257234454,2.369756149,2.354994709,1.406791443,0.507092028,1.597777671,1.734302404,1.67847913,1.723855468,1.0756808
549,2019/5/30,4.653419674,2.563623873,2.57381908,2.0155899,2.070875701,1.194221851,2.215443719,2.337856001,2.494882587,1.991484469,2.189965796,1.85735091,1.824077909,2.53465886,0.863763175,0.91322298,1.060485796,1.560497198,1.697781222,1.145894551,0.661950049
550,2019/5/31,4.038459357,2.8346341,2.839161344,2.483991468,2.593537642,2.188061666,2.038394785,2.197272028,2.548418809,2.594641814,2.636868499,2.210743982,2.345806418,2.562601257,1.711247819,0.996432049,1.71529207,2.662288826,2.046764117,1.809757873,1.336795744
551,2019/6/3,4.291568803,2.966795384,2.954417904,2.55111345,2.669355442,2.539236142,2.661792932,3.248487686,2.934248711,2.008769156,2.846011166,2.830978424,2.980323516,2.297004913,2.124475245,0.731589099,2.34592,1.799905759,1.775171147,2.047469852,1.475502483
552,2019/6/4,4.544748697,2.095556891,2.093911067,2.494238252,2.567340031,1.831350956,2.848303077,3.101909241,2.798968024,2.287904992,2.618743293,3.27876845,2.951882051,2.623415232,1.424255397,1.008887941,1.629403684,1.66947808,1.874725522,1.761061286,1.0478123
553,2019/6/5,3.537578174,2.839370739,2.821474596,2.488226601,2.50719031,2.409443205,2.37513745,2.631359232,2.554417977,2.146795669,2.218021636,2.512312927,2.191993651,2.59869627,2.03438175,0.537150019,2.170842852,1.976501864,1.769728611,1.717320676,0.962883892
554,2019/6/6,3.992127492,2.416754935,2.404170886,2.573721078,2.568019973,2.249996141,2.484552065,2.587281915,2.647465878,1.6721804,2.200195533,2.830888778,2.691022249,1.831399036,2.009589743,0.412774086,2.321933875,1.76289403,1.89991852,1.805688312,0.432389954
555,2019/6/10,4.181356631,2.397266617,2.390341025,2.125371984,1.875700363,1.455955769,2.032925549,2.679950566,2.873628361,1.566876336,2.017765778,2.613351093,1.769848913,2.940439984,1.302991409,0.949509622,1.425766587,1.454809554,2.107226086,1.266632686,1.138626417
556,2019/6/11,3.606918107,2.185944516,2.176116534,2.08267316,2.264044729,1.650590798,2.543331374,2.789647446,3.49754038,2.165104109,1.947575915,2.339788779,2.366956513,2.450431026,1.100205909,0.545936729,1.294873632,1.592499654,1.755050661,1.61211038,1.47848261
557,2019/6/12,3.866955388,2.382499983,2.373943363,2.896652252,2.836015237,1.902608908,1.710741645,1.895120294,2.160217836,2.032841031,2.378205051,1.806241511,2.040459119,2.769974747,1.661315499,0.729780125,1.822804507,1.338201785,1.951382712,1.826077849,1.024050731
558,2019/6/13,3.447857043,2.249465385,2.251124619,2.002175844,1.741492907,1.62554917,1.661147081,1.628306204,2.604686242,2.280320995,2.003323109,2.44686611,2.130344172,2.991262329,0.950661058,-0.110106293,1.29788169,1.379462147,1.426068392,1.355134029,0.484375515
559,2019/6/14,4.272111428,2.865102496,2.871460603,3.020764759,3.086350917,2.101881371,1.774349255,1.799495414,2.908120573,2.092166055,2.102376375,2.109928452,1.764072833,2.248271081,2.03529533,-0.249455617,2.18378106,1.550380108,2.246088194,2.14986202,0.34164811
560,2019/6/17,3.976542568,2.243669353,2.195256024,2.734732407,2.900670689,1.363402768,1.37545965,2.056028669,2.484030614,2.034080338,1.975665383,1.816046556,2.159415894,2.448847272,1.195322429,-0.207912898,1.480938286,1.030006859,1.910679882,0.874352839,-0.006420638
561,2019/6/18,3.760480876,2.634066932,2.634891761,2.240354126,2.249069234,1.707543266,2.299772083,2.602092587,2.448500135,2.527289503,2.952846808,3.553518692,3.384295788,2.775965466,1.571782669,0.653676686,1.864033053,1.882095831,1.686819824,1.602741722,1.924598637
562,2019/6/19,3.35508626,2.897040116,2.915538516,2.94371446,2.943059605,2.433823527,2.076916049,2.285529934,2.847156215,2.058607448,2.153857646,1.643351479,1.661129714,2.111464431,1.963672499,0.845171371,1.939648666,2.03264408,2.486325134,2.211202125,1.241386242
563,2019/6/20,3.787387073,3.417126249,3.410830608,3.64554695,3.519899073,2.891921401,2.337303916,2.57504649,3.664653198,1.81018397,2.18023607,2.039083444,1.776163367,2.511682455,2.151315063,2.316281704,2.226512446,2.309882754,2.141040619,2.476221787,2.045608207
564,2019/6/21,4.281223623,3.189782101,3.178541095,3.162714261,3.114690585,2.274542198,1.903806311,2.177465298,2.451195511,2.697265625,2.435808325,2.312011526,2.580617851,2.192913621,1.917192724,2.019393895,2.264309469,2.019589413,2.2411132,1.792082063,1.925996629
565,2019/6/24,3.876328276,2.872776357,2.859327054,2.903201622,2.676757291,2.165035275,1.442302178,1.814800082,2.313080406,1.965728479,1.717041299,2.137854282,1.923225113,2.410081011,1.169933387,1.072241974,1.3165031,1.148410561,1.670835251,1.24673984,1.521145052
566,2019/6/25,4.368839958,3.095491102,3.106017585,3.274058693,3.388132938,2.29291757,2.48055438,2.918827444,3.223293845,2.378076508,2.170491789,1.897415114,1.605784646,2.797548069,1.848720314,1.12769553,1.925666053,1.925633098,2.312625956,1.602239285,1.460176245
567,2019/6/26,5.213626657,2.920557085,2.920929875,3.252576864,3.687666199,1.5727451,2.040919598,2.331818502,2.444053102,1.630636733,1.546776183,2.471246155,1.963679522,2.443111113,1.244045798,1.490305946,1.491137498,2.087318741,1.404128853,2.015854025,1.383280217
568,2019/6/27,5.610206157,2.423863044,2.427403075,2.369143027,2.682595101,1.882122196,1.438039291,1.780249046,2.671424583,2.449377889,2.29307448,2.46076907,2.255197974,2.601014793,1.122617353,0.560718061,1.233747737,1.710458124,1.755680684,1.414278858,1.071587637
569,2019/6/28,5.0149689,2.742333954,2.743462015,3.187504526,3.042414559,1.44346002,1.764076185,1.945736101,2.269187619,1.909941556,1.751998577,2.329868394,2.504142917,2.160720654,1.248986073,1.206595695,1.46792807,1.411332391,1.859044783,1.327926921,1.001846339
570,2019/7/1,4.792001129,3.12617323,2.651171973,3.480040985,3.651217484,2.506099851,2.297908883,2.558086555,2.681135073,2.356680941,2.776223697,2.215620773,2.186791065,2.094806405,2.025673879,1.104924902,2.210638888,1.562037977,1.929424268,1.854973512,2.156292526
571,2019/7/2,4.872868885,3.455566078,3.430185866,2.420313673,2.505033703,1.856419625,1.901325748,1.882041456,1.92560041,1.523610286,2.334972334,1.769157987,1.68441052,2.025097515,1.208840575,1.76647501,1.541941982,2.026946267,1.792536835,1.325102487,1.835111511
572,2019/7/3,4.753212775,3.038199072,3.05135232,3.74877606,3.799942629,1.53882681,1.927374619,1.909272523,2.659698091,2.019811939,2.247098826,2.059701112,2.098467372,1.917115515,1.301999415,0.916485155,1.498198445,1.437160506,1.390007326,1.693288995,1.075709744
573,2019/7/4,4.421355538,2.241534791,3.262397346,2.329618904,2.536157926,1.027493079,2.134359401,2.185915805,2.736914475,1.480371585,1.164562431,1.284223794,1.230338237,2.218937446,0.641726265,0.49289595,0.849989383,0.4345899,0.783791318,1.306117852,0.904151885
574,2019/7/5,3.983160104,3.429292452,3.438864643,2.02462684,1.983088508,2.323845309,2.306074049,2.402700847,2.529038816,1.652328342,2.236470143,2.306623677,2.18374899,1.887567917,2.177275221,1.258006132,2.112143613,2.222395946,2.28219521,2.119919428,1.450926411
575,2019/7/8,4.523529487,2.58368745,2.578962395,3.717192737,3.043991127,1.754993978,1.414975174,1.588138424,3.408753963,2.219634144,1.60217345,1.986920964,1.683445973,2.642101506,1.138034093,1.041488679,1.05234293,1.742285229,1.324130583,1.574366386,0.867859775
576,2019/7/9,3.914240449,2.47765996,2.506437072,2.341942475,2.623907995,1.242757271,1.964073827,2.49594393,2.397580284,2.253118069,1.683866885,2.349651492,2.063192143,2.246491627,1.117108339,0.642440319,0.979483327,1.168473295,2.056252381,1.624612951,0.817952984
577,2019/7/10,4.877075401,3.171294313,3.174479809,2.288908403,1.735680157,1.851161483,1.951558959,2.254553476,2.393064717,1.800817171,1.891045846,2.14190412,2.300374501,1.915056675,1.825092447,0.876433104,1.846205973,1.934224414,1.982968341,1.971806223,1.463107204
578,2019/7/11,4.576415717,3.072542084,3.074746811,2.960198779,3.699999143,0,1.645703204,2.033228409,2.83340291,1.830885379,2.156456018,2.329082644,2.189729417,2.24810752,1.452663371,1.165962911,0,1.96872881,0,-1.739476929,0.958119501
579,2019/7/12,4.280267218,2.447585636,2.460367149,2.242768783,2.770248987,2.138635807,1.525750422,1.818286872,2.626008656,1.932608486,1.889119423,1.535717635,1.983244684,2.107112062,1.368485333,0.805215579,1.354521875,2.169170062,1.685783385,1.680127424,0.797208709
580,2019/7/15,4.752008285,2.297299791,2.300082977,2.222010039,2.122759633,1.48936154,1.235447193,1.377903987,3.399457148,1.973055203,2.229714499,2.513653765,2.437525659,3.001106655,1.012703376,0.652126035,1.212244507,1.24001323,1.828112897,1.096417844,0.876767429
581,2019/7/16,5.160318423,2.66368007,2.678404939,1.92753181,2.577869176,1.926421525,1.666351266,2.046644247,2.147693842,2.012052662,2.298231081,2.206147592,2.393524905,1.764236411,1.855422161,0.440069651,1.846205973,1.782807219,2.451691839,1.817021588,0.652096952
582,2019/7/17,4.565205189,3.090866029,3.090465707,2.263001436,2.210833152,1.630895445,2.086065115,1.861717833,2.279211285,1.752464722,2.176717515,2.480951103,2.393204571,2.163034183,1.239545559,0.512138664,1.246855729,1.445963927,1.936148258,1.645488898,0.541530299
583,2019/7/18,5.046470386,3.305819228,3.307743646,2.920840769,2.827535558,2.281174809,2.270548744,2.424569632,2.042604978,2.95575918,2.089469666,2.451618227,2.380159848,1.696372199,1.969110249,0.349699651,2.048916359,2.168627598,2.495567662,1.830938291,0.848436623
584,2019/7/19,3.978258318,3.269539109,3.280447635,3.128858154,3.068970304,1.590462365,2.448862221,2.650992955,2.505713958,2.944096766,2.386485334,2.485758739,2.576205918,2.336187971,2.044757633,0.512444019,2.087586706,2.092873336,2.005249902,2.111440214,0.826956828
585,2019/7/22,4.004315132,1.864985647,1.836546888,2.900234828,3.790776411,1.464168346,1.688103222,1.881997024,2.739016925,1.921008022,2.179326747,2.3233143,1.827729219,2.634979014,0.76828685,0.001094874,0.665067392,1.383809284,1.707743487,1.936253244,0.18328565
586,2019/7/23,3.962113876,2.566436177,2.606548106,2.573269804,2.719042406,1.635762144,1.893255155,2.090418973,1.994465022,2.682913864,2.542372441,2.703615481,2.476310137,1.959123779,1.724204175,0.360995933,1.89832272,1.618531574,1.790553682,1.474288122,0.03341968
587,2019/7/24,3.54479411,2.382044679,2.372682987,2.250753359,2.134319,1.513356738,2.162030023,2.581828384,2.394083404,1.267319808,2.48925021,1.912347376,2.19707643,2.298884252,1.183785388,0.711120464,1.094544443,1.283722138,2.178551408,1.059114522,0.85561951
588,2019/7/25,3.779991314,2.916686362,2.916300733,1.944644945,2.654822336,2.164753516,1.985176619,2.161905526,2.435107039,1.733796501,2.503574422,3.32283724,3.22627603,1.499496967,1.641117021,0.198176849,2.192892018,2.031351723,2.008450568,1.532366939,0.461565267
589,2019/7/26,3.144808557,2.251086715,2.264044729,2.460172092,2.847299808,1.714171818,1.766293837,1.901797033,2.226460395,1.842708288,2.322198851,1.896144821,2.232628218,1.79730708,1.373177571,0.289038666,1.41698161,1.084123285,2.061392788,1.366077555,0.669207903
590,2019/7/29,3.219466596,2.398623333,2.365123786,1.893563778,2.480236845,1.10126752,1.458371452,2.378880039,1.800822611,1.965595031,3.19641668,2.076625624,1.925950923,2.679749638,1.184167612,1.136777185,1.365688211,1.644108268,2.775999054,1.056833237,1.266699598
591,2019/7/30,3.456941119,2.190280148,2.161875776,2.132013434,2.413624734,-2.154963306,1.824390863,2.237533571,2.155885205,1.904392195,2.527500516,3.29886016,3.161676454,2.169617366,0.854143324,0.882619884,-2.274007726,-2.94037763,-1.260997693,-1.052430577,0.605865441
592,2019/7/31,4.040836067,2.96579089,3.015429997,1.940437339,1.973639556,-2.158591793,3.126387043,3.279258511,2.07449103,1.796101357,2.38596204,2.109088927,1.997800017,2.285601455,2.089855244,0.59758247,-1.573708499,-2.248771511,-1.261491296,-1.748462673,1.513342245
593,2019/8/1,4.080490102,3.605671646,3.607554495,3.071494613,3.953129602,2.308127913,3.271031359,3.474709094,2.481743076,2.663685494,2.418497121,2.463090743,2.582711926,2.372753119,2.064050641,1.095906649,1.95401037,3.083695883,2.164448861,1.715457413,2.364961136
594,2019/8/2,3.44450677,2.733644968,2.730133214,3.671920683,3.572947374,2.381893541,2.509487992,2.803159128,2.359781011,2.614680982,3.357069745,2.947477878,3.098954124,2.00563946,1.594589853,1.191307543,1.602813216,2.435484011,2.011735809,1.759943755,1.521992879
595,2019/8/5,4.542274444,3.269509304,3.252414754,3.611475395,4.22698251,2.677982659,3.41720408,3.246781554,2.983549562,3.164756189,3.479994055,2.806841897,2.91963846,2.898661146,2.168726609,2.277794865,2.417079218,2.280188761,2.118266215,1.819368172,3.055331759
596,2019/8/6,4.562609909,2.684002472,2.670748241,2.947941856,2.91886624,2.36057698,2.695430098,2.74285198,3.157961856,3.333167897,2.475265707,2.879697001,2.616611293,3.359780835,1.923052213,2.148526287,2.127931603,2.830461678,1.969441128,2.199078414,2.725502813
597,2019/8/7,4.077938,3.383530466,3.378241023,3.266163483,3.527629576,2.524516931,3.284119295,3.272046469,2.474128224,2.215925771,2.595124686,2.918654164,2.929456696,2.542609835,1.645470511,1.920703945,1.864211443,2.3672526,1.902661379,1.968666451,1.940352519
598,2019/8/8,3.720629197,2.723427582,2.705488261,3.115907234,2.996624401,1.751198806,2.857382637,3.038966119,2.19080437,2.50423205,2.708700686,2.756846753,2.869363764,2.635722575,1.412110009,1.097844462,1.710640048,1.477454722,2.130101174,2.085135706,1.730058573
599,2019/8/9,3.22988151,2.432530074,2.424770259,2.830814973,2.814826856,1.754071057,2.639401651,2.765214447,2.952729772,1.761662539,2.251400314,2.927396355,2.504385834,2.800528785,1.266358819,0.975346804,1.459592653,2.216732943,2.489949349,1.911696254,1.693852152
600,2019/8/12,3.036063588,3.218741577,3.215988438,2.585691448,2.5480939,2.140615781,2.615774373,2.586740495,2.858992298,1.89782859,2.742028523,2.921588952,2.992072257,2.381133499,1.615478641,0.917422939,1.970866851,1.949724124,2.169824159,1.405775581,1.34328499
601,2019/8/13,4.108595087,3.744664714,3.767532997,3.1061308,3.169334605,2.555766629,3.263339588,3.428141727,2.18414182,2.019274916,2.89918854,3.370640446,3.365265073,2.747328398,1.852100629,0.968293272,1.782456391,3.023933098,1.636270457,2.2086102,2.870433077
602,2019/8/14,4.549624322,3.14102045,3.133887933,3.679999856,3.688334909,2.036228804,3.08310966,3.002756097,2.439394922,1.866473829,3.21942459,3.390608423,3.365587925,3.155924301,1.530479837,1.149374275,1.83633092,2.475533978,1.69004791,2.306166363,1.996090604
603,2019/8/15,4.466262687,2.684162408,2.679251732,2.772831886,2.736343607,1.868044759,2.532882387,2.581690804,3.251367991,2.586911875,3.036207512,3.278677289,3.160244939,3.390455496,1.614568837,1.71157489,1.948240914,2.452285179,2.239803578,1.519514714,1.678705169
604,2019/8/16,4.322475362,2.921161975,2.921936247,2.626278119,3.227260408,1.789055527,2.44392156,2.446735161,2.758455254,2.231352632,2.254006596,2.573457998,2.512923588,3.07882951,1.0362728,0.6198309,1.560523952,1.614098531,2.185707883,1.693786328,0.852069125
605,2019/8/19,4.177629459,2.729746084,2.734168989,2.376531865,2.211404175,1.726949651,1.928920559,2.017133316,3.068895524,1.991205941,2.744171242,2.571829519,2.431089006,2.763157287,1.136385619,0.703346093,1.342394273,1.643849466,1.875569522,2.016410978,1.667822266
606,2019/8/20,3.553288736,2.504591453,2.485238477,1.790069657,2.033996526,1.593621935,2.248525739,2.196081504,1.858190574,1.736496419,2.871341223,2.662645679,2.590757244,2.157735937,1.377464855,0.692774901,1.469912687,1.724268232,2.387801321,1.131652417,0.345196666
607,2019/8/21,4.527155646,2.195716587,2.20073763,1.916434064,2.017063045,1.915580385,1.446602382,1.705371331,1.649026695,2.080704225,2.705195714,2.693367859,2.849809083,2.362132788,0.854896755,0.850708425,1.027312793,1.590712884,1.7841855,1.841262145,1.00425035
608,2019/8/22,3.827562691,2.249621681,2.252642953,1.570011963,2.301758236,1.31832451,2.60872469,2.772969168,2.0699388,2.099591153,2.77846052,2.597560422,2.567128549,2.61314885,1.315090534,1.582061781,1.644086181,1.461715256,2.731033063,1.264147367,1.658373425
609,2019/8/23,3.707586868,3.329936519,3.337173054,1.915856569,2.370816311,2.810775013,3.602099266,3.690421766,2.522144123,2.04707581,2.711113711,3.031629399,3.004011176,2.582731187,2.317871878,1.247511926,2.355779499,2.774393789,2.247974254,1.692733732,2.150302916
610,2019/8/26,3.759939262,3.124842857,3.107608076,3.718516463,3.947641078,2.484102265,2.23160774,2.28546444,2.058476165,2.174743356,2.556240335,2.660117222,2.794030516,2.993464126,2.010657967,1.267377473,1.991008951,3.050349167,2.014592455,1.855432299,1.688956236
611,2019/8/27,3.495929226,2.663216991,2.657888891,2.515117293,2.534408186,1.997915689,2.723092454,2.877814768,2.847205962,1.618268907,2.371086006,2.769440864,2.806573357,2.101312874,0.901884315,1.37665922,1.132087719,1.913302267,2.236840293,1.909583034,1.471893167
612,2019/8/28,4.168566812,2.434490701,2.421618814,2.718360511,2.502674851,1.221258712,2.693467499,2.68883538,2.28095411,1.474281284,2.576203579,2.653853814,2.413225177,2.348632575,1.181365708,0.702860649,0.990338869,1.855224347,2.539604135,1.263771342,0.849375927
613,2019/8/29,3.691996261,3.141210345,3.143871062,2.776553127,3.720178291,2.182309156,2.279055977,2.260220095,2.33735572,2.192812233,2.735846563,2.931861069,3.039396543,2.733210052,1.557665648,1.577817166,1.645981923,2.240487747,1.730589677,1.421588574,1.736296412
614,2019/8/30,3.310803156,2.512027436,2.501383726,3.089635911,2.945865178,1.907048901,2.363899435,2.699093731,2.714941323,1.853603951,2.26790636,2.631701868,2.488254751,3.05293698,1.988052549,1.181664921,2.323913415,1.558153612,2.103836796,1.993530094,1.498762431
615,2019/9/2,4.330562638,2.417553135,2.86831833,2.545248096,2.560170983,1.310622016,2.279913215,2.653363223,2.820294095,1.086023044,2.840873922,1.81819474,1.559784153,1.968752788,1.475269633,0.941208308,1.405639898,1.707437282,2.585877294,1.459406972,1.587585281
